Year,Month,Day,Starting time,Finishing time,Number of Bicycles,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,Source_Camera  308 Murraygate,Source_Camera 310 - Seagate,Source_Camera 317 Reform St,Source_Camera 320 Westport,Source_Camera 323 Union Street,Source_Camera 328 South Marketgait,Source_Camera 331 Railway Station,Source_Camera 332 Waterfront,Source_Camera 500 Hilltown,TimeZone_BST,TimeZone_GMT
2024,7,28,19,20,44,199,641,0,20.3,5.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,28,10,11,44,876,101,0,20.3,5.5,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,31,15,16,44,2506,53,0,22.9,7.9,0.3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2024,7,31,17,18,44,951,9,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2024,7,30,19,20,43,801,1343,0,11.2,5.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,9,16,17,43,149,1235,0,16.7,10.8,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,8,16,17,43,402,1090,0,16.9,7.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,27,16,17,43,311,1067,0,22.0,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,29,14,15,43,443,1007,0,21.6,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,29,18,19,43,1692,215,0,21.6,5.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,11,21,22,43,955,177,0,18.6,10.6,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,28,18,19,27,1196,77,0,20.3,5.5,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,7,21,22,27,435,67,0,19.4,8.4,2.8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,14,14,15,27,2755,54,0,20.1,5.5,0.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,15,12,13,27,4453,45,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,27,16,17,27,3118,44,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,10,17,18,27,1578,39,0,16.6,11.2,1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2024,7,13,10,11,27,2420,35,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,8,9,10,27,1337,23,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,8,14,15,27,1960,12,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,14,16,17,27,1458,9,0,20.1,5.5,0.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,8,16,17,27,1574,6,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,28,15,16,27,1450,2,0,20.3,5.5,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,31,11,12,26,1753,2010,0,22.9,7.9,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2024,7,13,10,11,26,674,1913,0,18.5,5.5,0.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,24,13,14,26,1131,1694,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2024,7,24,9,10,26,541,1627,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2024,7,8,15,16,26,956,1580,0,16.9,7.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,31,8,9,26,254,1571,0,22.9,7.9,0.3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2024,7,8,16,17,26,968,1538,0,16.9,7.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,13,9,10,26,228,1376,0,18.5,5.5,0.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,25,11,12,26,111,1263,0,19.8,12.4,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,26,12,13,26,647,1200,0,20.9,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,4,18,19,26,369,962,0,17.5,6.9,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,30,13,14,26,115,930,0,11.2,5.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,3,11,12,26,258,812,0,16.2,8.1,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2024,7,16,13,14,26,559,790,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,23,20,21,26,181,594,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,9,20,21,26,179,550,0,16.7,10.8,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,26,13,14,26,1307,390,0,20.9,9.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2024,7,24,12,13,26,591,224,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2024,7,3,17,18,26,391,223,0,16.2,8.1,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2024,7,30,10,11,26,1380,174,0,11.2,5.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,1,14,15,26,1917,154,0,16.7,8.5,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,14,11,12,26,1262,114,0,20.1,5.5,0.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,5,17,18,26,1490,72,0,15.2,6.8,3.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,24,10,11,26,2160,42,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2024,7,11,13,14,26,592,40,0,18.6,10.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2024,7,29,17,18,26,1259,37,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,27,15,16,26,2269,32,0,22.0,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,13,14,15,26,2878,27,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,27,11,12,26,2158,13,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,8,17,18,26,875,10,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,31,12,13,25,2418,2155,0,22.9,7.9,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2024,7,28,17,18,25,826,1857,0,20.3,5.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,4,8,9,25,339,1805,0,17.5,6.9,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2024,7,29,17,18,25,757,1720,0,21.6,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,23,16,17,25,752,1646,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024,7,2,9,10,25,109,1613,0,18.1,8.4,1.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,12,8,9,25,346,1582,0,16.3,9.2,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024,7,29,15,16,25,1079,1551,0,21.6,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,28,12,13,38,1827,122,0,20.3,5.5,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,31,11,12,38,2586,22,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2024,7,1,17,18,38,1270,7,0,16.7,8.5,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,25,8,9,37,963,2487,0,19.8,12.4,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,24,8,9,37,782,2306,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2024,7,31,9,10,37,795,1840,0,22.9,7.9,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2024,7,23,14,15,37,492,1642,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,15,17,18,37,248,1175,0,19.2,10.6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,4,16,17,37,424,899,0,17.5,6.9,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,1,12,13,37,300,861,0,16.7,8.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,6,19,20,37,1171,227,0,16.7,8.4,5.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,28,15,16,37,3125,105,0,20.3,5.5,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,24,8,9,37,209,96,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2024,7,12,13,14,37,1056,18,0,16.3,9.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2024,7,23,17,18,36,909,2579,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,25,17,18,36,1028,2331,0,19.8,12.4,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,24,17,18,36,190,1448,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2024,7,11,18,19,36,1174,1376,0,18.6,10.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,27,13,14,36,499,1274,0,22.0,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,27,14,15,36,490,1181,0,22.0,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,25,18,19,36,410,978,0,19.8,12.4,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,11,12,13,36,330,915,0,18.6,10.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,29,19,20,36,214,669,0,21.6,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,16,9,10,36,1177,169,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,27,18,19,36,1862,129,0,22.0,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,26,15,16,36,2530,105,0,20.9,9.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,31,14,15,36,2340,82,0,22.9,7.9,0.3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2024,7,8,17,18,36,1732,59,0,16.9,7.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,28,16,17,36,1280,19,0,20.3,5.5,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,31,12,13,36,3937,19,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2024,7,12,11,12,36,526,12,0,16.3,9.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2024,7,7,16,17,36,933,5,0,19.4,8.4,2.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,29,17,18,35,499,2099,0,21.6,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2024,7,24,11,12,35,84,1408,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2024,7,23,16,17,35,410,1145,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,9,13,14,35,802,939,0,16.7,10.8,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,6,14,15,35,326,897,0,16.7,8.4,5.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,24,10,11,35,1290,187,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2024,7,30,11,12,35,1907,186,0,11.2,5.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,2,10,11,35,1444,121,0,18.1,8.4,1.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,31,14,15,35,2837,19,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2024,7,30,12,13,35,2321,12,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,13,12,13,34,142,1274,0,18.5,5.5,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,31,11,12,34,729,1089,0,22.9,7.9,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2024,7,27,19,20,34,171,892,0,22.0,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,30,20,21,34,119,755,0,11.2,5.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,14,16,17,34,506,697,0,20.1,5.5,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,13,19,20,34,458,688,0,18.5,5.5,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024,7,15,17,18,34,117,462,0,19.2,10.6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2024,7,2,11,12,34,1870,82,0,18.1,8.4,1.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,5,15,16,31,310,1516,0,15.2,6.8,3.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,26,17,18,31,434,1457,0,20.9,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,1,18,19,31,673,1412,0,16.7,8.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,27,18,19,31,1196,1410,0,22.0,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,29,12,13,31,472,1084,0,21.6,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,2,17,18,31,185,1035,0,18.1,8.4,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,10,15,16,31,543,983,0,16.6,11.2,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2024,7,7,13,14,31,325,820,0,19.4,8.4,2.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,31,9,10,31,536,798,0,22.9,7.9,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2024,7,9,13,14,31,190,788,0,16.7,10.8,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2024,7,12,19,20,31,139,758,0,16.3,9.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,4,20,21,31,161,686,0,17.5,6.9,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,29,17,18,31,1451,247,0,21.6,5.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,31,10,11,31,1846,189,0,22.9,7.9,0.3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2024,7,7,17,18,31,1438,180,0,19.4,8.4,2.8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,26,9,10,31,688,171,0,20.9,9.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,8,19,20,31,1250,150,0,16.9,7.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,1,17,18,31,1729,87,0,16.7,8.5,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,25,16,17,31,2256,53,0,19.8,12.4,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,8,16,17,31,1799,26,0,16.9,7.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,30,13,14,31,2517,19,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,8,15,16,31,2106,10,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,14,14,15,30,1098,2154,0,20.1,5.5,0.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,26,17,18,30,1285,1976,0,20.9,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,26,12,13,30,1658,1899,0,20.9,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,29,20,21,30,310,1376,0,21.6,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2024,7,11,19,20,30,805,1013,0,18.6,10.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,26,8,9,30,526,956,0,20.9,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,31,8,9,30,514,932,0,22.9,7.9,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2024,7,29,11,12,30,445,881,0,21.6,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,7,17,18,30,503,835,0,19.4,8.4,2.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,30,10,11,30,488,796,0,11.2,5.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,14,14,15,30,1875,161,0,20.1,5.5,0.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,4,12,13,30,2256,131,0,17.5,6.9,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,1,19,20,30,1670,95,0,16.7,8.5,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,8,13,14,30,2408,66,0,16.9,7.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,27,9,10,30,975,21,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,9,9,10,30,1023,14,0,16.7,10.8,2.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,12,15,16,30,830,12,0,16.3,9.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2024,7,30,17,18,30,933,11,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,26,15,16,29,1730,2324,0,20.9,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,26,14,15,29,1581,2127,0,20.9,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,3,15,16,29,1059,1646,0,16.2,8.1,0.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2024,7,8,17,18,29,982,1639,0,16.9,7.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,8,18,19,29,1020,1529,0,16.9,7.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,7,18,19,29,750,1441,0,19.4,8.4,2.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,4,8,9,29,507,1131,0,17.5,6.9,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,9,9,10,29,702,863,0,16.7,10.8,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,9,12,13,29,183,683,0,16.7,10.8,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2024,7,31,9,10,29,949,176,0,22.9,7.9,0.3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2024,7,24,11,12,43,436,172,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2024,7,29,13,14,43,2927,167,0,21.6,5.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,30,14,15,43,1839,18,0,11.2,5.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,5,17,18,42,458,1394,0,15.2,6.8,3.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,15,16,17,42,351,1298,0,19.2,10.6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,12,16,17,42,264,1036,0,16.3,9.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,12,17,18,42,341,982,0,16.3,9.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,27,18,19,42,291,981,0,22.0,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,27,17,18,42,340,951,0,22.0,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,8,18,19,42,294,810,0,16.9,7.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,30,18,19,42,282,685,0,11.2,5.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,12,21,22,42,126,526,0,16.3,9.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,14,16,17,42,1647,194,0,20.1,5.5,0.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,14,17,18,42,1626,192,0,20.1,5.5,0.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,28,11,12,42,1126,151,0,20.3,5.5,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,9,9,10,41,70,916,0,16.7,10.8,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2024,7,15,15,16,41,279,783,0,19.2,10.6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2024,7,26,11,12,41,1966,253,0,20.9,9.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,26,10,11,41,1234,183,0,20.9,9.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,27,13,14,41,2132,91,0,22.0,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,26,14,15,41,2764,70,0,20.9,9.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,13,12,13,41,3858,24,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,31,8,9,40,1035,2513,0,22.9,7.9,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2024,7,23,19,20,40,667,1271,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,2,16,17,40,320,1051,0,18.1,8.4,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,24,15,16,40,149,1031,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2024,7,23,15,16,40,442,938,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,29,16,17,40,348,883,0,21.6,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,29,12,13,40,2745,226,0,21.6,5.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,26,8,9,40,388,150,0,20.9,9.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,29,14,15,40,2659,147,0,21.6,5.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,29,18,19,39,514,2050,0,21.6,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2024,7,13,13,14,39,1136,1804,0,18.5,5.5,0.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024,7,25,12,13,39,340,1196,0,19.8,12.4,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,3,15,16,39,405,1169,0,16.2,8.1,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2024,7,29,15,16,39,379,954,0,21.6,5.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,12,14,15,39,225,944,0,16.3,9.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,1,10,11,39,281,815,0,16.7,8.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,14,17,18,39,306,718,0,20.1,5.5,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024,7,30,18,19,39,1519,207,0,11.2,5.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024,7,28,13,14,39,1517,123,0,20.3,5.5,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
