ds,y,Year,Month,Day,Starting time,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,Source_Camera  308 Murraygate,Source_Camera 310 - Seagate,Source_Camera 317 Reform St,Source_Camera 320 Westport,Source_Camera 323 Union Street,Source_Camera 328 South Marketgait,Source_Camera 331 Railway Station,Source_Camera 332 Waterfront,Source_Camera 500 Hilltown,TimeZone_BST,TimeZone_GMT
2024-01-22 21:00:00,3,2024,1,22,21,22,0,360,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-22 21:00:00,580,2024,1,22,21,22,3,474,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-22 21:00:00,498,2024,1,22,21,22,1,143,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-22 22:00:00,313,2024,1,22,22,23,3,33,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-22 22:00:00,40,2024,1,22,22,23,1,262,0,12.0,4.7,3.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-22 22:00:00,62,2024,1,22,22,23,1,126,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-22 22:00:00,361,2024,1,22,22,23,1,100,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-22 22:00:00,417,2024,1,22,22,23,1,277,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-22 22:00:00,92,2024,1,22,22,23,0,156,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-22 22:00:00,15,2024,1,22,22,23,0,5,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-22 22:00:00,6,2024,1,22,22,23,1,412,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-22 23:00:00,36,2024,1,22,23,0,5,236,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-22 23:00:00,28,2024,1,22,23,0,0,10,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-22 23:00:00,224,2024,1,22,23,0,0,75,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-22 23:00:00,221,2024,1,22,23,0,0,27,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-22 23:00:00,12,2024,1,22,23,0,0,41,0,12.0,4.7,3.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-22 23:00:00,70,2024,1,22,23,0,0,94,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-22 23:00:00,49,2024,1,22,23,0,0,31,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-22 23:00:00,220,2024,1,22,23,0,2,117,0,12.0,4.7,3.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 00:00:00,39,2024,1,23,0,1,0,2,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 00:00:00,9,2024,1,23,0,1,0,28,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 00:00:00,22,2024,1,23,0,1,0,26,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 00:00:00,48,2024,1,23,0,1,2,178,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 00:00:00,128,2024,1,23,0,1,0,8,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-23 00:00:00,41,2024,1,23,0,1,1,94,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 00:00:00,126,2024,1,23,0,1,3,81,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 00:00:00,132,2024,1,23,0,1,0,56,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 01:00:00,16,2024,1,23,1,2,0,8,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 01:00:00,96,2024,1,23,1,2,1,5,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-23 01:00:00,26,2024,1,23,1,2,0,166,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 01:00:00,31,2024,1,23,1,2,0,1,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 01:00:00,54,2024,1,23,1,2,0,8,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 01:00:00,13,2024,1,23,1,2,0,21,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 01:00:00,12,2024,1,23,1,2,0,15,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 01:00:00,82,2024,1,23,1,2,0,34,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 02:00:00,28,2024,1,23,2,3,0,137,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 02:00:00,29,2024,1,23,2,3,0,0,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 02:00:00,17,2024,1,23,2,3,0,7,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 02:00:00,59,2024,1,23,2,3,0,7,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 02:00:00,11,2024,1,23,2,3,0,12,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 02:00:00,38,2024,1,23,2,3,0,6,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-23 02:00:00,25,2024,1,23,2,3,0,60,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 02:00:00,56,2024,1,23,2,3,1,66,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 03:00:00,4,2024,1,23,3,4,0,4,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 03:00:00,4,2024,1,23,3,4,0,11,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 03:00:00,9,2024,1,23,3,4,0,10,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 03:00:00,33,2024,1,23,3,4,1,6,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-23 03:00:00,46,2024,1,23,3,4,0,5,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 03:00:00,11,2024,1,23,3,4,0,6,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 03:00:00,2,2024,1,23,3,4,0,40,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 03:00:00,44,2024,1,23,3,4,0,3,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 04:00:00,15,2024,1,23,4,5,0,14,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 04:00:00,93,2024,1,23,4,5,0,8,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 04:00:00,10,2024,1,23,4,5,1,16,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 04:00:00,69,2024,1,23,4,5,0,15,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-23 04:00:00,17,2024,1,23,4,5,1,8,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 04:00:00,2,2024,1,23,4,5,0,9,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 04:00:00,77,2024,1,23,4,5,0,11,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 04:00:00,7,2024,1,23,4,5,0,0,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 05:00:00,175,2024,1,23,5,6,1,26,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 05:00:00,7,2024,1,23,5,6,0,74,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 05:00:00,155,2024,1,23,5,6,0,26,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 05:00:00,24,2024,1,23,5,6,0,14,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 05:00:00,144,2024,1,23,5,6,0,14,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-23 05:00:00,49,2024,1,23,5,6,0,38,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 05:00:00,122,2024,1,23,5,6,2,6,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 05:00:00,2,2024,1,23,5,6,0,29,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 06:00:00,21,2024,1,23,6,7,1,63,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 06:00:00,161,2024,1,23,6,7,3,25,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 06:00:00,9,2024,1,23,6,7,0,142,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 06:00:00,18,2024,1,23,6,7,3,116,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 06:00:00,516,2024,1,23,6,7,5,202,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 06:00:00,313,2024,1,23,6,7,0,33,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 06:00:00,306,2024,1,23,6,7,5,39,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-23 06:00:00,85,2024,1,23,6,7,0,76,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 07:00:00,64,2024,1,23,7,8,3,224,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 07:00:00,1496,2024,1,23,7,8,1,430,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 07:00:00,87,2024,1,23,7,8,3,177,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 07:00:00,205,2024,1,23,7,8,0,198,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 07:00:00,748,2024,1,23,7,8,14,58,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-23 07:00:00,5,2024,1,23,7,8,0,230,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 07:00:00,903,2024,1,23,7,8,4,125,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 07:00:00,43,2024,1,23,7,8,4,37,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 08:00:00,1337,2024,1,23,8,9,34,241,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-23 08:00:00,2011,2024,1,23,8,9,3,631,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 08:00:00,279,2024,1,23,8,9,1,573,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 08:00:00,200,2024,1,23,8,9,1,702,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 08:00:00,4,2024,1,23,8,9,4,629,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 08:00:00,2588,2024,1,23,8,9,7,780,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 08:00:00,161,2024,1,23,8,9,21,413,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 08:00:00,128,2024,1,23,8,9,2,65,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 09:00:00,682,2024,1,23,9,10,10,109,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 09:00:00,207,2024,1,23,9,10,10,912,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 09:00:00,15,2024,1,23,9,10,13,1331,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 09:00:00,377,2024,1,23,9,10,3,769,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 09:00:00,1176,2024,1,23,9,10,36,377,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-23 09:00:00,1994,2024,1,23,9,10,11,695,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 09:00:00,2236,2024,1,23,9,10,13,635,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 09:00:00,207,2024,1,23,9,10,34,406,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 10:00:00,1708,2024,1,23,10,11,4,583,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 10:00:00,1046,2024,1,23,10,11,22,320,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-23 10:00:00,222,2024,1,23,10,11,18,466,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 10:00:00,380,2024,1,23,10,11,1,608,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 10:00:00,735,2024,1,23,10,11,8,49,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 10:00:00,18,2024,1,23,10,11,8,1744,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 10:00:00,1770,2024,1,23,10,11,9,527,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 10:00:00,222,2024,1,23,10,11,4,1182,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 11:00:00,1014,2024,1,23,11,12,45,303,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-23 11:00:00,373,2024,1,23,11,12,0,552,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 11:00:00,5,2024,1,23,11,12,19,2009,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 11:00:00,1936,2024,1,23,11,12,12,487,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 11:00:00,1789,2024,1,23,11,12,10,588,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 11:00:00,233,2024,1,23,11,12,12,481,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 11:00:00,643,2024,1,23,11,12,2,31,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 11:00:00,185,2024,1,23,11,12,6,1560,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 12:00:00,1930,2024,1,23,12,13,8,780,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 12:00:00,1876,2024,1,23,12,13,13,997,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 12:00:00,217,2024,1,23,12,13,18,664,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 12:00:00,11,2024,1,23,12,13,20,2100,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 12:00:00,242,2024,1,23,12,13,9,1823,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 12:00:00,1154,2024,1,23,12,13,44,280,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-23 12:00:00,364,2024,1,23,12,13,1,665,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 12:00:00,583,2024,1,23,12,13,0,86,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 13:00:00,1978,2024,1,23,13,14,20,984,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 13:00:00,1244,2024,1,23,13,14,33,476,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-23 13:00:00,17,2024,1,23,13,14,17,1818,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 13:00:00,451,2024,1,23,13,14,1,587,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 13:00:00,70,2024,1,23,13,14,9,518,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 13:00:00,157,2024,1,23,13,14,3,1924,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 13:00:00,1911,2024,1,23,13,14,8,661,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 13:00:00,701,2024,1,23,13,14,0,90,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 14:00:00,310,2024,1,23,14,15,0,765,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 14:00:00,756,2024,1,23,14,15,1,75,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 14:00:00,1215,2024,1,23,14,15,19,687,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-23 14:00:00,1945,2024,1,23,14,15,6,703,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 14:00:00,8,2024,1,23,14,15,6,510,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 14:00:00,1882,2024,1,23,14,15,11,686,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 14:00:00,186,2024,1,23,14,15,11,1655,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 14:00:00,11,2024,1,23,14,15,3,1172,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 15:00:00,1960,2024,1,23,15,16,6,755,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 15:00:00,320,2024,1,23,15,16,1,818,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 15:00:00,1262,2024,1,23,15,16,28,1033,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-23 15:00:00,225,2024,1,23,15,16,25,1530,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 15:00:00,15,2024,1,23,15,16,2,528,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 15:00:00,2154,2024,1,23,15,16,11,833,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 15:00:00,14,2024,1,23,15,16,5,1317,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 15:00:00,756,2024,1,23,15,16,2,109,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 16:00:00,10,2024,1,23,16,17,2,1354,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 16:00:00,2085,2024,1,23,16,17,0,83,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 16:00:00,5,2024,1,23,16,17,1,432,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 16:00:00,2088,2024,1,23,16,17,2,537,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 16:00:00,658,2024,1,23,16,17,4,143,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 16:00:00,330,2024,1,23,16,17,0,345,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 16:00:00,157,2024,1,23,16,17,10,1429,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 16:00:00,1491,2024,1,23,16,17,30,932,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-23 17:00:00,303,2024,1,23,17,18,0,296,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 17:00:00,1909,2024,1,23,17,18,1,420,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 17:00:00,11,2024,1,23,17,18,0,415,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 17:00:00,698,2024,1,23,17,18,3,160,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 17:00:00,157,2024,1,23,17,18,6,1403,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 17:00:00,10,2024,1,23,17,18,2,971,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 17:00:00,2128,2024,1,23,17,18,3,272,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-23 17:00:00,1489,2024,1,23,17,18,18,533,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2024-01-23 18:00:00,12,2024,1,23,18,19,1,330,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-23 18:00:00,1404,2024,1,23,18,19,3,304,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2024-01-23 18:00:00,420,2024,1,23,18,19,5,102,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2024-01-23 18:00:00,4,2024,1,23,18,19,1,470,0,10.3,4.7,12.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-23 18:00:00,148,2024,1,23,18,19,2,801,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-23 18:00:00,233,2024,1,23,18,19,0,175,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-23 18:00:00,1474,2024,1,23,18,19,6,378,0,10.3,4.7,12.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
