ds,y,Finishing time,Number of Bicycles,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-08-16 07:00:00,159,8,16,705,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 21:00:00,130,22,15,527,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 11:00:00,489,12,14,998,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 09:00:00,246,10,10,901,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 05:00:00,25,6,10,160,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 12:00:00,521,13,8,1041,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 22:00:00,75,23,3,399,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-12 17:00:00,312,18,2,715,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-06 11:00:00,292,12,6,512,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-12 07:00:00,94,8,2,306,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-12 03:00:00,22,4,2,139,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-06 08:00:00,69,9,6,241,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-12 04:00:00,22,5,1,87,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-06 07:00:00,41,8,6,148,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-12 02:00:00,25,3,0,196,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-06 12:00:00,525,13,5,496,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-10 08:00:00,460,9,9,938,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-12 01:00:00,34,2,0,164,0,19.7,15.4,11.4,0,0,1,0,0,0,0,1,0
2023-08-06 05:00:00,30,6,5,54,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-10 21:00:00,133,22,9,629,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-13 16:00:00,209,17,16,1000,0,19.7,13.4,1.1,0,0,0,1,0,0,0,1,0
