ds,y,Finishing time,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-12-10 13:00:00,7,14,87,1872,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 11:00:00,7,12,99,1615,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 09:00:00,7,10,59,751,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 10:00:00,6,11,56,1301,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 12:00:00,5,13,94,1888,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 18:00:00,5,19,70,660,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 20:00:00,0,21,35,382,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-11 07:00:00,3,8,18,11,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-10 21:00:00,0,22,43,261,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-11 17:00:00,2,18,103,55,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-10 22:00:00,0,23,9,195,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 23:00:00,0,0,18,121,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 06:00:00,0,7,9,115,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-11 06:00:00,2,7,14,4,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-10 00:00:00,0,1,86,57,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-12 16:00:00,2,17,45,11,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 09:00:00,1,10,20,9,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 08:00:00,1,9,22,6,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 11:00:00,1,12,12,4,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-11 23:00:00,0,0,4,9,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-12 07:00:00,1,8,25,3,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 06:00:00,1,7,16,3,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 21:00:00,0,22,12,1,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 04:00:00,0,5,2,1,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-11 18:00:00,1,19,104,73,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-13 19:00:00,3,20,120,854,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 14:00:00,11,15,100,619,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
