ds,y,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2024-02-04 16:00:00,211,17,10,608,0,10.7,5.5,1.0,0,0,0,1,0,0,0,0,1,0
2024-02-08 16:00:00,200,17,10,882,0,4.2,-2.8,3.1,0,0,0,0,1,0,0,0,1,0
2024-02-10 12:00:00,199,13,10,1189,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,1,0
2024-02-09 11:00:00,193,12,10,366,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0
2024-02-04 12:00:00,190,13,10,658,0,10.7,5.5,1.0,0,0,0,1,0,0,0,0,1,0
2024-02-05 12:00:00,180,13,10,596,0,7.4,7.4,1.0,0,1,0,0,0,0,0,0,1,0
2024-02-12 13:00:00,177,14,10,887,0,8.4,3.3,1.2,0,1,0,0,0,0,0,0,1,0
2024-02-03 17:00:00,171,18,10,1047,0,10.1,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-02-08 15:00:00,170,16,10,758,0,4.2,-2.8,3.1,0,0,0,0,1,0,0,0,1,0
2024-02-06 19:00:00,151,20,10,357,0,5.9,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-02-12 12:00:00,142,13,10,827,0,8.4,3.3,1.2,0,1,0,0,0,0,0,0,1,0
2024-02-17 00:00:00,142,1,10,467,0,13.3,5.5,3.3,0,0,1,0,0,0,0,0,1,0
2024-02-05 19:00:00,138,20,10,266,0,7.4,7.4,1.0,0,1,0,0,0,0,0,0,1,0
2024-02-26 20:00:00,125,21,10,205,0,11.1,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-22 08:00:00,120,9,10,421,0,6.9,3.6,0.0,0,0,0,0,1,0,0,0,1,0
2024-02-05 18:00:00,116,19,10,390,0,7.4,7.4,1.0,0,1,0,0,0,0,0,0,1,0
2024-02-19 16:00:00,66,17,10,790,0,12.5,5.2,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-04 13:00:00,159,14,11,606,0,10.7,5.5,1.0,0,0,0,1,0,0,0,0,1,0
2024-02-16 20:00:00,141,21,11,432,0,9.8,5.5,0.4,1,0,0,0,0,0,0,0,1,0
2024-02-08 19:00:00,134,20,11,326,0,4.2,-2.8,3.1,0,0,0,0,1,0,0,0,1,0
2024-02-04 15:00:00,116,16,11,592,0,10.7,5.5,1.0,0,0,0,1,0,0,0,0,1,0
2024-02-02 16:00:00,29,17,10,933,0,9.3,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-02-04 20:00:00,108,21,11,241,0,10.7,5.5,1.0,0,0,0,1,0,0,0,0,1,0
2024-02-18 17:00:00,99,18,11,523,0,11.3,6.0,2.1,0,0,0,1,0,0,0,0,1,0
2024-02-03 12:00:00,231,13,9,1360,0,10.1,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-02-13 08:00:00,72,9,11,416,0,7.1,3.1,0.2,0,0,0,0,0,1,0,0,1,0
2024-02-18 09:00:00,50,10,11,217,0,11.3,6.0,2.1,0,0,0,1,0,0,0,0,1,0
2024-02-08 17:00:00,200,18,9,787,0,4.2,-2.8,3.1,0,0,0,0,1,0,0,0,1,0
2024-02-16 14:00:00,49,15,11,1016,0,9.8,5.5,0.4,1,0,0,0,0,0,0,0,1,0
2024-02-13 12:00:00,5,13,10,754,0,7.1,3.1,0.2,0,0,0,0,0,1,0,0,1,0
2024-02-05 17:00:00,142,18,9,608,0,7.4,7.4,1.0,0,1,0,0,0,0,0,0,1,0
2024-02-04 19:00:00,133,20,9,303,0,10.7,5.5,1.0,0,0,0,1,0,0,0,0,1,0
2024-02-24 12:00:00,33,13,11,1261,0,7.4,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-02-03 16:00:00,238,17,8,1122,0,10.1,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-02-03 22:00:00,238,23,8,720,0,10.1,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-02-09 12:00:00,224,13,8,611,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0
2024-02-09 13:00:00,214,14,8,637,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0
2024-02-03 18:00:00,194,19,8,871,0,10.1,5.5,0.0,0,0,1,0,0,0,0,0,1,0
