ds,y,Finishing time,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2024-07-24 16:00:00,13,17,417,1612,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-02 16:00:00,13,17,946,1475,0,18.1,8.4,1.5,0,0,0,0,0,1,0,1,0,0
2024-07-13 18:00:00,13,19,1031,1433,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0
2024-07-04 18:00:00,13,19,698,1400,0,17.5,6.9,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-09 13:00:00,13,14,1196,1340,0,16.7,10.8,2.6,0,0,0,0,0,1,0,1,0,0
2024-07-04 13:00:00,13,14,1000,1260,0,17.5,6.9,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-10 19:00:00,13,20,654,1188,0,16.6,11.2,1.1,0,0,0,0,0,0,1,1,0,0
2024-07-05 12:00:00,13,13,979,1166,0,15.2,6.8,3.2,1,0,0,0,0,0,0,1,0,0
2024-07-25 20:00:00,13,21,485,1144,0,19.8,12.4,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-28 21:00:00,13,22,438,652,0,20.3,5.5,0.0,0,0,0,1,0,0,0,1,0,0
2024-07-24 06:00:00,13,7,198,635,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-01 21:00:00,13,22,391,628,0,16.7,8.5,1.0,0,1,0,0,0,0,0,1,0,90
2024-07-02 12:00:00,15,13,937,1285,0,18.1,8.4,1.5,0,0,0,0,0,1,0,1,0,0
2024-07-27 21:00:00,13,22,592,344,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0
2024-07-27 19:00:00,13,20,1107,254,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0
