ds,y,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2024-07-12 15:00:00,414,16,5,956,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-12 11:00:00,410,12,5,1057,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-12 10:00:00,394,11,5,867,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-06 10:00:00,386,11,5,1677,0,16.7,8.4,5.9,0,0,1,0,0,0,0,1,0,0
2024-07-25 17:00:00,384,18,5,1028,0,19.8,12.4,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-08 11:00:00,381,12,5,905,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-25 13:00:00,358,14,5,1526,0,19.8,12.4,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-01 13:00:00,357,14,5,1455,0,16.7,8.5,1.0,0,1,0,0,0,0,0,1,0,90
2024-07-27 12:00:00,356,13,5,1222,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0
2024-07-01 16:00:00,336,17,5,1124,0,16.7,8.5,1.0,0,1,0,0,0,0,0,1,0,90
2024-07-01 10:00:00,314,11,5,1041,0,16.7,8.5,1.0,0,1,0,0,0,0,0,1,0,90
2024-07-29 08:00:00,267,9,6,460,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-12 19:00:00,262,20,6,571,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-05 19:00:00,252,20,6,581,0,15.2,6.8,3.2,1,0,0,0,0,0,0,1,0,0
2024-07-11 14:00:00,1215,15,5,952,0,18.6,10.6,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-02 19:00:00,197,20,6,581,0,18.1,8.4,1.5,0,0,0,0,0,1,0,1,0,0
2024-07-13 19:00:00,184,20,6,473,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0
2024-07-02 20:00:00,179,21,6,462,0,18.1,8.4,1.5,0,0,0,0,0,1,0,1,0,0
2024-07-15 20:00:00,176,21,6,543,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-04 20:00:00,160,21,6,398,0,17.5,6.9,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-07 15:00:00,143,16,6,822,0,19.4,8.4,2.8,0,0,0,1,0,0,0,1,0,0
2024-07-29 19:00:00,134,20,6,400,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-13 15:00:00,386,16,4,1406,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0
2024-07-12 17:00:00,380,18,4,905,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-13 14:00:00,377,15,4,1343,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0
2024-07-15 13:00:00,368,14,4,1340,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-08 13:00:00,349,14,4,754,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-26 10:00:00,342,11,4,1181,0,20.9,9.0,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-13 10:00:00,324,11,4,1064,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0
2024-07-30 08:00:00,323,9,4,344,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-04 09:00:00,322,10,4,801,0,17.5,6.9,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-13 17:00:00,321,18,4,1131,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0
2024-07-29 11:00:00,299,12,4,853,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-16 14:00:00,270,15,4,817,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0
2024-07-04 19:00:00,246,20,4,431,0,17.5,6.9,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-28 14:00:00,245,15,4,1085,0,20.3,5.5,0.0,0,0,0,1,0,0,0,1,0,0
2024-07-26 08:00:00,244,9,4,483,0,20.9,9.0,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-16 12:00:00,235,13,4,1089,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0
2024-07-04 08:00:00,231,9,4,538,0,17.5,6.9,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-07 13:00:00,230,14,4,972,0,19.4,8.4,2.8,0,0,0,1,0,0,0,1,0,0
2024-07-16 11:00:00,230,12,4,886,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0
2024-07-28 12:00:00,220,13,4,837,0,20.3,5.5,0.0,0,0,0,1,0,0,0,1,0,0
2024-07-07 18:00:00,205,19,4,336,0,19.4,8.4,2.8,0,0,0,1,0,0,0,1,0,0
2024-07-30 20:00:00,205,21,4,1145,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-28 11:00:00,198,12,4,752,0,20.3,5.5,0.0,0,0,0,1,0,0,0,1,0,0
2024-07-09 19:00:00,196,20,4,337,0,16.7,10.8,2.6,0,0,0,0,0,1,0,1,0,0
2024-07-24 19:00:00,185,20,4,413,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-05 07:00:00,179,8,4,231,0,15.2,6.8,3.2,1,0,0,0,0,0,0,1,0,0
2024-07-03 07:00:00,175,8,4,313,0,16.2,8.1,0.6,0,0,0,0,0,0,1,1,0,0
2024-07-14 19:00:00,172,20,4,406,0,20.1,5.5,0.4,0,0,0,1,0,0,0,1,0,0
2024-07-08 08:00:00,268,9,3,364,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-02 18:00:00,259,19,3,792,0,18.1,8.4,1.5,0,0,0,0,0,1,0,1,0,0
