Day,Date,Hour,Source,F__of_Bicycles,F__of_People,F__of_Road_Vehicles,FID
Sun,2024/03/03 00:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,33,989,2289,257
Tue,2024/03/19 00:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,31,1861,274,258
Thu,2024/03/07 00:00:00+00,7:00 AM-8:00 AM,Camera 332 Waterfront,33,90,1819,259
Sat,2024/03/09 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,31,2590,229,260
Wed,2024/03/13 00:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,33,182,1378,261
Mon,2024/03/04 00:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,31,1658,202,262
Mon,2024/03/04 00:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,33,324,1292,263
Fri,2024/03/29 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,31,2614,151,264
Mon,2024/03/04 00:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,33,129,1025,265
Mon,2024/03/04 00:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,31,1811,151,266
Sat,2024/03/30 00:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,33,310,1011,267
Sun,2024/03/03 00:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,31,741,147,268
Sat,2024/03/30 00:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,33,251,1009,269
Mon,2024/03/04 00:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,31,969,140,270
Mon,2024/03/11 00:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,33,12,839,271
Mon,2024/03/04 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,31,2463,96,272
Thu,2024/03/07 00:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,33,215,566,273
Sat,2024/03/30 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,31,2317,78,274
Fri,2024/03/29 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,33,3253,238,275
Tue,2024/03/05 00:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,31,2196,13,276
Thu,2024/03/07 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,33,3018,219,277
Tue,2024/03/26 00:00:00+00,11:00 AM-12:00 PM,Camera 332 Waterfront,31,94,0,278
Wed,2024/03/13 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,33,1853,188,279
Mon,2024/03/04 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,30,990,2561,280
Tue,2024/03/05 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,33,3007,180,281
Mon,2024/03/11 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,30,590,2513,282
Sun,2024/03/24 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,33,1129,152,283
Tue,2024/03/12 00:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,30,874,2053,284
Sun,2024/03/17 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,33,2316,117,285
Tue,2024/03/12 00:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,30,500,1961,286
Tue,2024/03/26 00:00:00+00,7:00 AM-8:00 AM,Camera 332 Waterfront,33,60,93,287
Thu,2024/03/21 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,30,1039,1865,288
Mon,2024/03/18 00:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,33,2342,20,289
Tue,2024/03/26 00:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,30,823,1853,290
Mon,2024/03/04 00:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,33,1853,13,291
Tue,2024/03/05 00:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,30,101,1601,292
Sun,2024/03/03 00:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,32,1114,2296,293
Sat,2024/03/09 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,30,312,1464,294
Fri,2024/03/29 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,32,1073,2295,295
Fri,2024/03/08 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,30,459,1377,296
Tue,2024/03/19 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,32,783,1835,297
Sat,2024/03/16 00:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,30,992,1358,298
Thu,2024/03/28 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,32,326,1798,299
Wed,2024/03/20 00:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,30,377,1305,300
Tue,2024/03/12 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,32,204,1471,301
Fri,2024/03/01 00:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,30,594,1293,302
Fri,2024/03/22 00:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,30,599,1195,303
Thu,2024/03/21 00:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,30,116,1103,304
Fri,2024/03/01 00:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,30,64,1066,305
Sat,2024/03/02 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,30,354,1024,306
Sat,2024/03/02 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,30,316,941,307
Mon,2024/03/04 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,30,62,770,308
Sun,2024/03/31 00:00:00+00,6:00 PM-7:00 PM,Camera 332 Waterfront,30,326,251,309
Fri,2024/03/22 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,30,1798,117,310
Sun,2024/03/31 00:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,30,1678,13,311
Fri,2024/03/22 00:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,30,1866,12,312
Tue,2024/03/05 00:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,29,1108,2918,313
Mon,2024/03/18 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,29,725,2568,314
Mon,2024/03/11 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,29,762,2053,315
Wed,2024/03/20 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,29,408,1609,316
Fri,2024/03/01 00:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,29,341,1188,317
Fri,2024/03/01 00:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,29,555,1074,318
Sat,2024/03/09 00:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,29,923,1073,319
Fri,2024/03/08 00:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,29,114,867,320
Sat,2024/03/09 00:00:00+00,11:00 AM-12:00 PM,Camera 332 Waterfront,29,129,834,321
Mon,2024/03/18 00:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,29,1090,698,322
Wed,2024/03/13 00:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,29,1703,222,323
Sun,2024/03/10 00:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,29,1647,196,324
Tue,2024/03/12 00:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,29,1188,194,325
Sat,2024/03/02 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,29,3244,55,326
Thu,2024/03/28 00:00:00+00,7:00 AM-8:00 AM,Camera 332 Waterfront,32,39,1328,327
Fri,2024/03/01 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,32,97,1073,328
Tue,2024/03/12 00:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,32,96,965,329
Thu,2024/03/21 00:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,32,169,888,330
Mon,2024/03/04 00:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,32,110,805,331
Sun,2024/03/31 00:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,32,956,705,332
Sat,2024/03/23 00:00:00+00,11:00 AM-12:00 PM,Camera 332 Waterfront,32,325,598,333
Sat,2024/03/30 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,32,548,257,334
Thu,2024/03/07 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,32,2076,216,335
Sat,2024/03/23 00:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,32,1314,188,336
Sat,2024/03/30 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,32,207,118,337
Mon,2024/03/18 00:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,32,2286,75,338
Tue,2024/03/19 00:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,32,2001,12,339
Wed,2024/03/27 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,31,764,2443,340
Fri,2024/03/29 00:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,31,1322,2429,341
Tue,2024/03/05 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,31,171,2154,342
Fri,2024/03/29 00:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,31,64,2125,343
Mon,2024/03/18 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,31,884,2102,344
Tue,2024/03/12 00:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,31,621,1722,345
Wed,2024/03/20 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,31,478,1695,346
Thu,2024/03/07 00:00:00+00,8:00 AM-9:00 AM,Camera 332 Waterfront,31,124,1611,347
Fri,2024/03/22 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,31,568,1421,348
Mon,2024/03/04 00:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,31,430,1001,349
Sat,2024/03/30 00:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,31,172,976,350
Wed,2024/03/13 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,27,1857,226,351
Mon,2024/03/18 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,27,649,196,352
Wed,2024/03/13 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,27,1717,191,353
Thu,2024/03/28 00:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,27,3256,177,354
Tue,2024/03/05 00:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,27,2107,164,355
Sat,2024/03/09 00:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,27,2854,161,356
Fri,2024/03/15 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,27,1919,145,357
Mon,2024/03/04 00:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,27,122,68,358
Fri,2024/03/22 00:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,27,2447,15,359
Sat,2024/03/16 00:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,27,187,4,360
Wed,2024/03/06 00:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,26,954,2542,361
Wed,2024/03/06 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,26,833,2492,362
Mon,2024/03/04 00:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,26,790,2385,363
Mon,2024/03/11 00:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,26,688,2377,364
Thu,2024/03/14 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,26,767,2295,365
Sun,2024/03/24 00:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,26,769,2153,366
Thu,2024/03/21 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,26,849,2130,367
Tue,2024/03/05 00:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,26,844,2115,368
Tue,2024/03/12 00:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,26,943,2078,369
Sun,2024/03/17 00:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,26,823,2038,370
Tue,2024/03/26 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,26,859,1800,371
Tue,2024/03/19 00:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,26,669,1791,372
Mon,2024/03/18 00:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,26,924,1763,373
Tue,2024/03/26 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,26,693,1747,374
Sat,2024/03/30 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,26,1481,1666,375
Sat,2024/03/16 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,26,478,1570,376
Sat,2024/03/30 00:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,26,270,1476,377
Sat,2024/03/09 00:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,26,961,1467,378
Thu,2024/03/28 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,26,420,1435,379
Mon,2024/03/25 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,26,304,1412,380
Thu,2024/03/28 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,26,127,1173,381
Tue,2024/03/05 00:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,26,261,1149,382
Fri,2024/03/22 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,26,669,1128,383
Wed,2024/03/20 00:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,26,428,1110,384
Wed,2024/03/20 00:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,26,243,1106,385
Sun,2024/03/31 00:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,26,1082,951,386
Sat,2024/03/09 00:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,26,102,749,387
Sat,2024/03/23 00:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,26,380,724,388
Tue,2024/03/26 00:00:00+00,2:00 PM-3:00 PM,Camera 332 Waterfront,26,69,587,389
Thu,2024/03/28 00:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,26,1532,271,390
Wed,2024/03/27 00:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,26,1734,262,391
Sat,2024/03/30 00:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,26,957,199,392
Sun,2024/03/03 00:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,26,1546,190,393
Mon,2024/03/18 00:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,26,1561,186,394
Fri,2024/03/08 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,26,2118,175,395
Thu,2024/03/21 00:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,26,1204,172,396
Sat,2024/03/23 00:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,26,718,161,397
Fri,2024/03/01 00:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,26,1787,140,398
Fri,2024/03/01 00:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,26,301,10,399
Sun,2024/03/03 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,26,1837,6,400
Tue,2024/03/05 00:00:00+00,2:00 PM-3:00 PM,Camera 332 Waterfront,24,99,1098,401
Mon,2024/03/11 00:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,24,591,1083,402
Fri,2024/03/01 00:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,24,501,1004,403
Sun,2024/03/10 00:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,24,74,998,404
Mon,2024/03/11 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,24,489,951,405
Sat,2024/03/30 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,24,313,945,406
Sun,2024/03/31 00:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,24,523,925,407
Sun,2024/03/03 00:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,24,163,893,408
Mon,2024/03/04 00:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,24,211,296,409
Sat,2024/03/16 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,24,533,240,410
Fri,2024/03/29 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,24,2918,221,411
Thu,2024/03/07 00:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,24,2748,213,412
Thu,2024/03/07 00:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,24,561,209,413
Sun,2024/03/17 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,24,873,201,414
Tue,2024/03/05 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,24,2247,180,415
Tue,2024/03/26 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,24,2995,162,416
Wed,2024/03/06 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,24,2839,114,417
Wed,2024/03/20 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,24,2022,101,418
Mon,2024/03/18 00:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,24,661,98,419
Sun,2024/03/03 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,23,200,883,420
Fri,2024/03/01 00:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,24,1951,21,421
Mon,2024/03/04 00:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,24,2195,16,422
Mon,2024/03/04 00:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,24,1760,15,423
Tue,2024/03/05 00:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,24,2175,9,424
Mon,2024/03/25 00:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,23,686,2681,425
Mon,2024/03/04 00:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,23,1049,2540,426
Fri,2024/03/22 00:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,23,1221,2439,427
Sat,2024/03/09 00:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,23,95,2402,428
Fri,2024/03/15 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,23,1211,2368,429
Fri,2024/03/01 00:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,23,1153,2123,430
Thu,2024/03/07 00:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,23,698,2094,431
Mon,2024/03/04 00:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,23,408,2086,432
Mon,2024/03/11 00:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,23,511,2045,433
Tue,2024/03/12 00:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,23,600,1996,434
Sat,2024/03/30 00:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,23,1338,1993,435
Tue,2024/03/05 00:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,23,544,1946,436
Thu,2024/03/28 00:00:00+00,6:00 PM-7:00 PM,Camera 332 Waterfront,23,85,1914,437
Thu,2024/03/28 00:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,23,87,1852,438
Tue,2024/03/12 00:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,23,493,1808,439
Wed,2024/03/27 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,23,418,1734,440
Tue,2024/03/19 00:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,23,841,1642,441
Tue,2024/03/19 00:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,23,673,1569,442
Wed,2024/03/13 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,23,388,1491,443
Wed,2024/03/06 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,23,493,1478,444
Thu,2024/03/07 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,23,1145,1421,445
Fri,2024/03/22 00:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,23,731,1298,446
Mon,2024/03/04 00:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,23,149,1235,447
Mon,2024/03/11 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,23,566,1222,448
Mon,2024/03/11 00:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,23,661,1102,449
Tue,2024/03/05 00:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,23,278,1079,450
Tue,2024/03/05 00:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,23,158,1045,451
Thu,2024/03/21 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,25,997,1941,452
Thu,2024/03/07 00:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,21,150,360,453
Tue,2024/03/19 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,25,925,1878,454
Thu,2024/03/07 00:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,25,854,1877,455
Fri,2024/03/08 00:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,21,752,291,456
Mon,2024/03/11 00:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,25,926,1860,457
Sat,2024/03/23 00:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,23,267,800,458
Thu,2024/03/07 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,21,856,279,459
Tue,2024/03/26 00:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,25,98,1690,460
Sun,2024/03/17 00:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,23,858,587,461
Wed,2024/03/06 00:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,21,741,233,462
Sun,2024/03/31 00:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,25,776,1579,463
Thu,2024/03/28 00:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,23,2103,288,464
Mon,2024/03/04 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,21,1943,228,465
Fri,2024/03/08 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,25,591,1572,466
Mon,2024/03/11 00:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,23,2500,228,467
Thu,2024/03/07 00:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,21,552,202,468
Fri,2024/03/22 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,25,466,1469,469
Sun,2024/03/10 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,23,1756,209,470
Mon,2024/03/18 00:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,21,424,198,471
Sat,2024/03/30 00:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,25,708,1418,472
Tue,2024/03/26 00:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,23,3173,202,473
Thu,2024/03/07 00:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,21,1501,189,474
Thu,2024/03/07 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,25,380,1309,475
Sun,2024/03/03 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,23,1857,194,476
Tue,2024/03/05 00:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,21,1897,178,477
Wed,2024/03/13 00:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,25,354,1158,478
Sat,2024/03/23 00:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,23,1840,150,479
Sun,2024/03/10 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,21,539,175,480
Sat,2024/03/09 00:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,25,324,1151,481
Mon,2024/03/18 00:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,25,483,1136,482
Sat,2024/03/02 00:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,25,220,1068,483
Thu,2024/03/21 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,25,236,1049,484
Sat,2024/03/23 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,25,142,982,485
Mon,2024/03/11 00:00:00+00,9:00 AM-10:00 AM,Camera 332 Waterfront,25,69,917,486
Sun,2024/03/31 00:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,25,250,850,487
Fri,2024/03/22 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,25,118,807,488
Sun,2024/03/03 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,25,272,708,489
Mon,2024/03/04 00:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,25,185,507,490
Fri,2024/03/08 00:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,25,1010,233,491
Mon,2024/03/18 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,25,634,199,492
Sun,2024/03/10 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,25,1716,189,493
Fri,2024/03/29 00:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,25,3545,186,494
Mon,2024/03/11 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,25,2487,163,495
Tue,2024/03/12 00:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,25,1252,145,496
Fri,2024/03/01 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,25,2611,62,497
Tue,2024/03/26 00:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,25,2574,17,498
Wed,2024/03/13 00:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,25,2158,8,499
Sun,2024/03/31 00:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,25,918,7,500
Tue,2024/03/19 00:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,24,1025,2581,501
Fri,2024/03/01 00:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,24,1011,2222,502
Fri,2024/03/08 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,24,1068,2217,503
Mon,2024/03/18 00:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,24,830,2101,504
Thu,2024/03/07 00:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,24,863,1890,505
Thu,2024/03/07 00:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,24,418,1875,506
Sat,2024/03/23 00:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,24,818,1825,507
Sat,2024/03/23 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,24,1347,1813,508
Tue,2024/03/05 00:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,24,121,1693,509
Mon,2024/03/11 00:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,24,761,1671,510
Sat,2024/03/16 00:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,24,1522,1587,511
Tue,2024/03/19 00:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,24,800,1573,512
Wed,2024/03/20 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,24,454,1504,513
Thu,2024/03/28 00:00:00+00,11:00 AM-12:00 PM,Camera 332 Waterfront,24,72,1433,514
Wed,2024/03/06 00:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,24,156,1296,515
