Day,Date,Hour,Source,Number_of_Bicycles,Number_of_People,Number_of_Road_Vehicles,FID
Thu,2023/09/27 23:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,17,496,149,5342
Thu,2023/09/27 23:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,17,376,110,5343
Thu,2023/09/27 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,17,2284,8,5344
Thu,2023/09/27 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,16,980,192,5345
Thu,2023/09/27 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,16,478,14,5346
Thu,2023/09/27 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,15,984,1957,5347
Thu,2023/09/27 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,15,1010,1829,5348
Thu,2023/09/27 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,15,404,1318,5349
Thu,2023/09/27 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,15,368,1110,5350
Thu,2023/09/27 23:00:00+00,6:00 PM-7:00 PM,Camera 331 Railway Station,14,181,1765,5351
Thu,2023/09/27 23:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,14,1731,436,5352
Thu,2023/09/27 23:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,14,720,183,5353
Thu,2023/09/27 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,13,945,1507,5354
Thu,2023/09/27 23:00:00+00,7:00 AM-8:00 AM,Camera 331 Railway Station,13,181,1480,5355
Thu,2023/09/27 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,13,290,802,5356
Thu,2023/09/27 23:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,13,500,104,5357
Thu,2023/09/27 23:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,13,127,95,5358
Thu,2023/09/27 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,12,891,2115,5359
Thu,2023/09/27 23:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,12,2913,74,5360
Thu,2023/09/27 23:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,12,716,24,5361
Thu,2023/09/27 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,12,2984,13,5362
Thu,2023/09/27 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,11,863,1376,5363
Thu,2023/09/27 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,11,1230,1370,5364
Thu,2023/09/27 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,11,209,860,5365
Thu,2023/09/27 23:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,11,1103,334,5366
Thu,2023/09/27 23:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,11,515,189,5367
Thu,2023/09/27 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,10,688,1345,5368
Thu,2023/09/27 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,10,384,700,5369
Thu,2023/09/27 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,10,2176,188,5370
Thu,2023/09/27 23:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,10,802,96,5371
Thu,2023/09/27 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,10,1308,20,5372
Fri,2023/09/28 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,0,49,16,5373
Thu,2023/09/27 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,9,241,659,5374
Thu,2023/09/27 23:00:00+00,4:00 AM-5:00 AM,Camera 310 - Seagate,0,11,25,5375
Fri,2023/09/28 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,8,168,469,5376
Thu,2023/09/27 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,9,174,474,5377
Fri,2023/09/28 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,2,9,87,5378
Thu,2023/09/27 23:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,0,152,20,5379
Fri,2023/09/28 23:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,8,554,34,5380
Thu,2023/09/27 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,9,1172,87,5381
Fri,2023/09/28 23:00:00+00,4:00 AM-5:00 AM,Camera 331 Railway Station,2,2,65,5382
Thu,2023/09/27 23:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,0,51,11,5383
Fri,2023/09/28 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,8,501,8,5384
Thu,2023/09/27 23:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,9,795,62,5385
Fri,2023/09/28 23:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,2,694,41,5386
Thu,2023/09/27 23:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,0,62,10,5387
Fri,2023/09/28 23:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,8,443,8,5388
Fri,2023/09/28 23:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,8,812,2,5389
Fri,2023/09/28 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,7,969,1665,5390
Fri,2023/09/28 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,7,337,1381,5391
Fri,2023/09/28 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,7,561,1066,5392
Fri,2023/09/28 23:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,7,767,1040,5393
Fri,2023/09/28 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,7,234,709,5394
Fri,2023/09/28 23:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,7,1470,41,5395
Fri,2023/09/28 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,6,794,1469,5396
Fri,2023/09/28 23:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,6,601,762,5397
Fri,2023/09/28 23:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,6,883,708,5398
Fri,2023/09/28 23:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,6,525,518,5399
Fri,2023/09/28 23:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,6,683,349,5400
Fri,2023/09/28 23:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,6,465,122,5401
Fri,2023/09/28 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,6,801,8,5402
Fri,2023/09/28 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,5,785,1141,5403
Fri,2023/09/28 23:00:00+00,6:00 AM-7:00 AM,Camera 331 Railway Station,5,61,557,5404
Fri,2023/09/28 23:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,5,890,520,5405
Fri,2023/09/28 23:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,5,1125,505,5406
Fri,2023/09/28 23:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,5,144,30,5407
Fri,2023/09/28 23:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,5,83,9,5408
Fri,2023/09/28 23:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,5,658,8,5409
Fri,2023/09/28 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,4,284,811,5410
Fri,2023/09/28 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,4,171,579,5411
Fri,2023/09/28 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,4,588,561,5412
Fri,2023/09/28 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,4,86,451,5413
Fri,2023/09/28 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,4,18,316,5414
Fri,2023/09/28 23:00:00+00,11:00 PM-12:00 AM,Camera 331 Railway Station,4,168,272,5415
Fri,2023/09/28 23:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,4,180,123,5416
Fri,2023/09/28 23:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,4,413,81,5417
Fri,2023/09/28 23:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,4,632,16,5418
Fri,2023/09/28 23:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,4,862,8,5419
Fri,2023/09/28 23:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,3,1251,620,5420
Fri,2023/09/28 23:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,3,1274,589,5421
Fri,2023/09/28 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,3,113,552,5422
Fri,2023/09/28 23:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,3,341,266,5423
Fri,2023/09/28 23:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,3,48,246,5424
Fri,2023/09/28 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,3,1522,27,5425
Fri,2023/09/28 23:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,3,750,15,5426
Fri,2023/09/28 23:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,3,74,15,5427
Fri,2023/09/28 23:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,3,282,8,5428
Fri,2023/09/28 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,3,361,1,5429
Fri,2023/09/28 23:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,2,522,16,5430
Thu,2023/09/27 23:00:00+00,3:00 AM-4:00 AM,Camera 310 - Seagate,0,8,8,5431
Fri,2023/09/28 23:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,2,137,11,5432
Thu,2023/09/27 23:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,9,375,58,5433
Thu,2023/09/27 23:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,0,51,5,5434
Fri,2023/09/28 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,2,216,7,5435
Thu,2023/09/27 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,9,1150,17,5436
Thu,2023/09/27 23:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,0,9,5,5437
Fri,2023/09/28 23:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,1,284,305,5438
Thu,2023/09/27 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,8,981,1864,5439
Thu,2023/09/27 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,0,41,3,5440
Fri,2023/09/28 23:00:00+00,5:00 AM-6:00 AM,Camera 331 Railway Station,1,22,198,5441
Thu,2023/09/27 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,8,377,1287,5442
Thu,2023/09/27 23:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,0,28,3,5443
Fri,2023/09/28 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,1,22,152,5444
Thu,2023/09/27 23:00:00+00,9:00 PM-10:00 PM,Camera 331 Railway Station,8,135,604,5445
Thu,2023/09/27 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,0,129,2,5446
Thu,2023/09/27 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,0,38,2,5447
Thu,2023/09/27 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,14,2,5448
Thu,2023/09/27 23:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,0,43,1,5449
Thu,2023/09/27 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,0,28,1,5450
Thu,2023/09/27 23:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,0,18,1,5451
Thu,2023/09/27 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,9,1,5452
Thu,2023/09/27 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,5,0,5453
Thu,2023/09/27 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,4,0,5454
Fri,2023/09/28 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,68,310,1190,5455
Fri,2023/09/28 23:00:00+00,9:00 AM-10:00 AM,Camera 331 Railway Station,67,239,2111,5456
Fri,2023/09/28 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,62,810,992,5457
Fri,2023/09/28 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,61,957,1132,5458
Fri,2023/09/28 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,56,2937,148,5459
Fri,2023/09/28 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,55,582,1654,5460
Fri,2023/09/28 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,55,2274,286,5461
Fri,2023/09/28 23:00:00+00,11:00 AM-12:00 PM,Camera 331 Railway Station,49,298,2253,5462
Fri,2023/09/28 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,49,694,1403,5463
Fri,2023/09/28 23:00:00+00,10:00 AM-11:00 AM,Camera 331 Railway Station,47,248,2078,5464
Fri,2023/09/28 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,47,666,1365,5465
Fri,2023/09/28 23:00:00+00,3:00 PM-4:00 PM,Camera 331 Railway Station,45,243,2261,5466
Fri,2023/09/28 23:00:00+00,1:00 PM-2:00 PM,Camera 331 Railway Station,45,397,2176,5467
Fri,2023/09/28 23:00:00+00,4:00 PM-5:00 PM,Camera 331 Railway Station,44,283,3064,5468
Fri,2023/09/28 23:00:00+00,2:00 PM-3:00 PM,Camera 331 Railway Station,44,288,2010,5469
Fri,2023/09/28 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,44,676,1349,5470
Fri,2023/09/28 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,41,840,1121,5471
Fri,2023/09/28 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,41,829,1107,5472
Fri,2023/09/28 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,41,1794,238,5473
Fri,2023/09/28 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,40,2856,202,5474
Fri,2023/09/28 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,35,1217,371,5475
Fri,2023/09/28 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,33,1785,316,5476
Fri,2023/09/28 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,32,1882,261,5477
Fri,2023/09/28 23:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,31,2973,111,5478
Fri,2023/09/28 23:00:00+00,8:00 AM-9:00 AM,Camera 331 Railway Station,29,149,2675,5479
Fri,2023/09/28 23:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,29,990,2510,5480
Thu,2023/09/27 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,8,117,311,5481
Thu,2023/09/27 23:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,8,436,175,5482
Thu,2023/09/27 23:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,8,601,159,5483
Thu,2023/09/27 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,7,900,1942,5484
Thu,2023/09/27 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,7,588,1504,5485
Thu,2023/09/27 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,7,581,1475,5486
Thu,2023/09/27 23:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,7,1951,577,5487
Thu,2023/09/27 23:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,7,873,128,5488
Thu,2023/09/27 23:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,7,502,41,5489
Thu,2023/09/27 23:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,7,745,24,5490
Thu,2023/09/27 23:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,7,597,24,5491
Thu,2023/09/27 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,7,1915,16,5492
Thu,2023/09/27 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,7,2577,12,5493
Thu,2023/09/27 23:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,6,237,430,5494
Thu,2023/09/27 23:00:00+00,10:00 PM-11:00 PM,Camera 331 Railway Station,6,105,363,5495
Thu,2023/09/27 23:00:00+00,6:00 AM-7:00 AM,Camera 331 Railway Station,6,113,324,5496
Thu,2023/09/27 23:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,6,944,20,5497
Thu,2023/09/27 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,6,2530,8,5498
Thu,2023/09/27 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,5,219,771,5499
Thu,2023/09/27 23:00:00+00,8:00 PM-9:00 PM,Camera 331 Railway Station,5,173,629,5500
Thu,2023/09/27 23:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,5,1881,453,5501
Thu,2023/09/27 23:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,5,406,150,5502
Thu,2023/09/27 23:00:00+00,12:00 AM-1:00 AM,Camera 331 Railway Station,5,63,81,5503
Thu,2023/09/27 23:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,5,540,33,5504
Thu,2023/09/27 23:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,5,113,25,5505
Thu,2023/09/27 23:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,4,679,1536,5506
Thu,2023/09/27 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,4,497,967,5507
Thu,2023/09/27 23:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,4,472,824,5508
Thu,2023/09/27 23:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,4,1987,485,5509
Thu,2023/09/27 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,4,321,378,5510
Thu,2023/09/27 23:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,4,59,290,5511
Thu,2023/09/27 23:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,4,433,73,5512
Thu,2023/09/27 23:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,4,627,53,5513
Thu,2023/09/27 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,4,1681,22,5514
Thu,2023/09/27 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,4,284,3,5515
Thu,2023/09/27 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,4,194,2,5516
Fri,2023/09/28 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,0,144,15,5517
Fri,2023/09/28 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,1,40,141,5518
Fri,2023/09/28 23:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,0,38,7,5519
Fri,2023/09/28 23:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,0,298,6,5520
Fri,2023/09/28 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,1,6,5521
Fri,2023/09/28 23:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,0,54,4,5522
Fri,2023/09/28 23:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,0,10,4,5523
Fri,2023/09/28 23:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,0,53,3,5524
Fri,2023/09/28 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,0,292,2,5525
Fri,2023/09/28 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,0,223,2,5526
Fri,2023/09/28 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,0,22,2,5527
Fri,2023/09/28 23:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,0,10,2,5528
Fri,2023/09/28 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,0,40,0,5529
Fri,2023/09/28 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,0,35,0,5530
Fri,2023/09/28 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,17,0,5531
Sat,2023/09/29 23:00:00+00,5:00 PM-6:00 PM,Camera 331 Railway Station,86,440,1805,5532
Sat,2023/09/29 23:00:00+00,4:00 PM-5:00 PM,Camera 331 Railway Station,74,699,2203,5533
Sat,2023/09/29 23:00:00+00,10:00 AM-11:00 AM,Camera 331 Railway Station,71,264,1788,5534
Sat,2023/09/29 23:00:00+00,2:00 PM-3:00 PM,Camera 331 Railway Station,69,525,2015,5535
Sat,2023/09/29 23:00:00+00,11:00 AM-12:00 PM,Camera 331 Railway Station,67,383,2153,5536
Sat,2023/09/29 23:00:00+00,9:00 AM-10:00 AM,Camera 331 Railway Station,62,178,1615,5537
Sat,2023/09/29 23:00:00+00,12:00 PM-1:00 PM,Camera 331 Railway Station,54,671,2464,5538
Sat,2023/09/29 23:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,54,2597,24,5539
Sat,2023/09/29 23:00:00+00,1:00 PM-2:00 PM,Camera 331 Railway Station,53,474,2184,5540
Sat,2023/09/29 23:00:00+00,3:00 PM-4:00 PM,Camera 331 Railway Station,53,544,2013,5541
Sat,2023/09/29 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,46,3022,19,5542
Sat,2023/09/29 23:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,45,2862,39,5543
Sat,2023/09/29 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,45,3582,27,5544
Sat,2023/09/29 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,42,1011,1907,5545
Sat,2023/09/29 23:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,40,1147,154,5546
Sat,2023/09/29 23:00:00+00,6:00 PM-7:00 PM,Camera 331 Railway Station,35,336,1588,5547
Sat,2023/09/29 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,35,834,1470,5548
Sat,2023/09/29 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,33,1098,1975,5549
Sat,2023/09/29 23:00:00+00,7:00 PM-8:00 PM,Camera 331 Railway Station,33,278,1386,5550
Sat,2023/09/29 23:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,31,1131,192,5551
Sat,2023/09/29 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,30,1068,1632,5552
Sat,2023/09/29 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,30,317,1235,5553
Sat,2023/09/29 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,29,623,1227,5554
Sat,2023/09/29 23:00:00+00,8:00 AM-9:00 AM,Camera 331 Railway Station,29,66,1108,5555
Sat,2023/09/29 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,28,341,1357,5556
Sat,2023/09/29 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,27,1385,1779,5557
Sat,2023/09/29 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,27,2398,40,5558
Sat,2023/09/29 23:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,26,796,154,5559
Sat,2023/09/29 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,25,1052,1589,5560
Sat,2023/09/29 23:00:00+00,8:00 PM-9:00 PM,Camera 331 Railway Station,25,178,980,5561
Sat,2023/09/29 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,24,1206,40,5562
Fri,2023/09/28 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,1,19,141,5563
Sat,2023/09/29 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,23,1742,1592,5564
Fri,2023/09/28 23:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,1,59,117,5565
Sat,2023/09/29 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,23,2407,170,5566
Fri,2023/09/28 23:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,1,95,112,5567
Sat,2023/09/29 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,22,522,1455,5568
Fri,2023/09/28 23:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,1,71,110,5569
Fri,2023/09/28 23:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,1,86,87,5570
Fri,2023/09/28 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,1,6,76,5571
Fri,2023/09/28 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,1,6,74,5572
Fri,2023/09/28 23:00:00+00,3:00 AM-4:00 AM,Camera 310 - Seagate,1,115,67,5573
Fri,2023/09/28 23:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,1,20,67,5574
Fri,2023/09/28 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,1,4,57,5575
Fri,2023/09/28 23:00:00+00,5:00 AM-6:00 AM,Camera 310 - Seagate,1,43,56,5576
Fri,2023/09/28 23:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,1,58,38,5577
Fri,2023/09/28 23:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,1,569,19,5578
Fri,2023/09/28 23:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,1,200,12,5579
Fri,2023/09/28 23:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,1,110,11,5580
Fri,2023/09/28 23:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,1,312,8,5581
Fri,2023/09/28 23:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,1,17,4,5582
Fri,2023/09/28 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,1,264,2,5583
Fri,2023/09/28 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,1,32,2,5584
Fri,2023/09/28 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,1,8,1,5585
Fri,2023/09/28 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,0,210,500,5586
Fri,2023/09/28 23:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,431,364,5587
Fri,2023/09/28 23:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,0,289,215,5588
Fri,2023/09/28 23:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,361,176,5589
Fri,2023/09/28 23:00:00+00,12:00 AM-1:00 AM,Camera 331 Railway Station,0,33,144,5590
Fri,2023/09/28 23:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,210,139,5591
Fri,2023/09/28 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,100,129,5592
Fri,2023/09/28 23:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,0,101,102,5593
Fri,2023/09/28 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,37,69,5594
Fri,2023/09/28 23:00:00+00,1:00 AM-2:00 AM,Camera 331 Railway Station,0,7,68,5595
Fri,2023/09/28 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,27,55,5596
Fri,2023/09/28 23:00:00+00,3:00 AM-4:00 AM,Camera 331 Railway Station,0,2,48,5597
Fri,2023/09/28 23:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,63,47,5598
Fri,2023/09/28 23:00:00+00,2:00 AM-3:00 AM,Camera 331 Railway Station,0,3,47,5599
