Day,Date,Hour,Source,Number_of_Bicycles,Number_of_People,Number_of_Road_Vehicles,FID
Thu,2023/08/02 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,32,187,708,5449
Fri,2023/08/10 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,28,142,625,5450
Wed,2023/08/08 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,34,776,1313,5451
Fri,2023/08/03 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,22,618,706,5452
Sun,2023/08/12 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,2,48,261,5453
Thu,2023/08/02 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,32,164,708,5454
Fri,2023/08/10 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,27,916,1319,5455
Wed,2023/08/08 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,29,650,1328,5456
Fri,2023/08/03 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,20,49,815,5457
Sun,2023/08/12 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,2,14,228,5458
Thu,2023/08/02 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,31,872,1012,5459
Fri,2023/08/10 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,23,952,1371,5460
Wed,2023/08/08 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,23,508,1106,5461
Fri,2023/08/03 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,20,210,684,5462
Sun,2023/08/12 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,2,32,136,5463
Thu,2023/08/02 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,31,836,920,5464
Fri,2023/08/10 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,21,690,1422,5465
Wed,2023/08/08 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,22,509,1042,5466
Fri,2023/08/03 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,16,290,759,5467
Sun,2023/08/12 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,2,17,96,5468
Thu,2023/08/02 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,26,1078,1073,5469
Fri,2023/08/10 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,21,271,1270,5470
Wed,2023/08/08 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,19,389,789,5471
Fri,2023/08/03 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,15,1001,792,5472
Sun,2023/08/12 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,1,83,424,5473
Thu,2023/08/02 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,22,933,1079,5474
Fri,2023/08/10 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,19,701,1095,5475
Wed,2023/08/08 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,18,573,1177,5476
Fri,2023/08/03 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,13,177,762,5477
Sun,2023/08/12 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,1,30,268,5478
Sun,2023/08/12 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,1,29,87,5479
Sun,2023/08/12 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,0,42,24,5480
Sun,2023/08/12 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,0,26,18,5481
Sun,2023/08/12 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,0,15,14,5482
Mon,2023/08/13 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,74,663,1168,5483
Mon,2023/08/13 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,53,576,1234,5484
Mon,2023/08/13 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,47,445,1221,5485
Mon,2023/08/13 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,44,533,1080,5486
Mon,2023/08/13 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,31,395,950,5487
Mon,2023/08/13 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,29,679,1072,5488
Mon,2023/08/13 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,28,612,989,5489
Mon,2023/08/13 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,23,136,618,5490
Mon,2023/08/13 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,18,97,647,5491
Mon,2023/08/13 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,15,478,944,5492
Mon,2023/08/13 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,10,258,1049,5493
Mon,2023/08/13 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,9,71,260,5494
Mon,2023/08/13 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,7,223,1049,5495
Mon,2023/08/13 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,6,37,176,5496
Mon,2023/08/13 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,5,97,664,5497
Mon,2023/08/13 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,5,46,149,5498
Fri,2023/08/03 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,12,138,538,5499
Thu,2023/08/02 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,22,477,888,5500
Fri,2023/08/10 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,19,535,920,5501
Fri,2023/08/03 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,9,62,328,5502
Thu,2023/08/02 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,19,788,911,5503
Fri,2023/08/10 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,17,146,1089,5504
Wed,2023/08/08 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,9,211,492,5505
Fri,2023/08/03 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,6,89,465,5506
Thu,2023/08/02 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,10,45,278,5507
Fri,2023/08/10 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,16,453,1089,5508
Wed,2023/08/08 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,7,321,629,5509
Fri,2023/08/03 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,4,153,540,5510
Thu,2023/08/02 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,10,108,264,5511
Fri,2023/08/10 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,13,682,1000,5512
Wed,2023/08/08 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,6,396,596,5513
Fri,2023/08/03 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,3,54,679,5514
Thu,2023/08/02 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,9,41,262,5515
Fri,2023/08/10 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,11,296,903,5516
Wed,2023/08/08 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,5,252,567,5517
Fri,2023/08/03 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,3,213,615,5518
Thu,2023/08/02 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,6,216,609,5519
Fri,2023/08/10 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,9,168,868,5520
Wed,2023/08/08 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,5,111,425,5521
Fri,2023/08/03 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,3,65,367,5522
Thu,2023/08/02 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,3,14,127,5523
Fri,2023/08/10 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,9,69,257,5524
Wed,2023/08/08 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,3,44,207,5525
Fri,2023/08/03 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,3,12,53,5526
Thu,2023/08/02 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,3,23,61,5527
Fri,2023/08/10 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,1,9,112,5528
Wed,2023/08/08 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,1,30,26,5529
Fri,2023/08/03 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,2,36,158,5530
Thu,2023/08/02 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,2,9,79,5531
Fri,2023/08/10 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,1,0,6,5532
Wed,2023/08/08 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,1,6,6,5533
Fri,2023/08/03 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,7,47,5534
Thu,2023/08/02 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,2,18,54,5535
Fri,2023/08/10 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,9,198,5536
Wed,2023/08/08 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,1,2,0,5537
Fri,2023/08/03 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,0,4,5538
Thu,2023/08/02 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,1,20,177,5539
Fri,2023/08/10 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,0,39,30,5540
Wed,2023/08/08 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,1,1,0,5541
Fri,2023/08/03 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,1,3,5542
Fri,2023/08/10 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,10,17,5543
Wed,2023/08/08 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,0,28,32,5544
Fri,2023/08/03 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,2,0,5545
Fri,2023/08/10 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,5,4,5546
Wed,2023/08/08 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,0,53,23,5547
Sat,2023/08/04 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,74,392,816,5548
Fri,2023/08/10 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,5,3,5549
Wed,2023/08/08 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,0,31,18,5550
Sat,2023/08/04 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,61,372,777,5551
Sat,2023/08/11 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,28,484,1328,5552
Wed,2023/08/08 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,8,8,5553
Sat,2023/08/04 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,53,289,722,5554
Sat,2023/08/11 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,24,299,953,5555
Wed,2023/08/08 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,0,9,6,5556
Sat,2023/08/04 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,48,303,669,5557
Sat,2023/08/11 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,22,330,1122,5558
Wed,2023/08/08 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,9,5,5559
Sat,2023/08/04 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,45,244,623,5560
Sat,2023/08/11 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,20,470,1216,5561
Wed,2023/08/08 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,1,3,5562
Sat,2023/08/04 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,32,379,805,5563
Sat,2023/08/11 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,20,569,1035,5564
Wed,2023/08/08 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,3,1,5565
Sat,2023/08/04 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,27,220,725,5566
Sat,2023/08/11 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,14,254,750,5567
Thu,2023/08/09 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,34,498,1278,5568
Sat,2023/08/04 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,24,410,782,5569
Sat,2023/08/11 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,11,1011,1308,5570
Thu,2023/08/09 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,33,614,1346,5571
Sat,2023/08/04 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,18,201,595,5572
Sat,2023/08/11 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,11,106,626,5573
Thu,2023/08/09 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,26,453,1573,5574
Sat,2023/08/04 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,16,414,724,5575
Sat,2023/08/11 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,9,169,693,5576
Thu,2023/08/09 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,21,155,1123,5577
Sat,2023/08/04 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,13,121,566,5578
Sat,2023/08/11 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,8,67,159,5579
Thu,2023/08/09 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,21,347,1116,5580
Sat,2023/08/04 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,12,140,697,5581
Sat,2023/08/11 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,7,289,834,5582
Thu,2023/08/09 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,21,107,749,5583
Sat,2023/08/04 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,7,103,502,5584
Sat,2023/08/11 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,7,173,710,5585
Thu,2023/08/09 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,19,431,1298,5586
Sat,2023/08/04 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,4,123,417,5587
Sat,2023/08/11 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,5,52,541,5588
Thu,2023/08/09 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,14,578,1374,5589
Sat,2023/08/04 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,3,10,315,5590
Thu,2023/08/09 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,12,305,1251,5591
Sat,2023/08/04 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,3,10,224,5592
Sat,2023/08/04 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,2,46,396,5593
Sat,2023/08/04 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,2,14,52,5594
Sat,2023/08/04 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,1,86,463,5595
Sat,2023/08/04 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,1,56,244,5596
Sat,2023/08/04 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,1,45,148,5597
Sat,2023/08/04 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,1,16,119,5598
Sat,2023/08/04 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,1,29,88,5599
Sat,2023/08/04 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,1,4,88,5600
Fri,2023/08/17 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,0,8,782,5601
Fri,2023/08/17 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,0,3,272,5602
Fri,2023/08/17 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,2,99,5603
Fri,2023/08/17 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,8,44,5604
Sat,2023/08/18 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,24,513,1044,5605
Sat,2023/08/18 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,15,294,803,5606
Sat,2023/08/18 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,14,365,1052,5607
Sat,2023/08/18 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,14,516,995,5608
Sat,2023/08/18 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,14,397,800,5609
Sat,2023/08/18 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,14,105,359,5610
Sat,2023/08/18 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,13,588,831,5611
Sat,2023/08/18 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,12,215,543,5612
Sat,2023/08/18 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,11,10,154,5613
Sat,2023/08/18 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,10,258,730,5614
Sat,2023/08/18 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,10,416,654,5615
Sat,2023/08/18 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,9,99,482,5616
Sat,2023/08/18 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,9,98,300,5617
Sat,2023/08/18 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,7,299,726,5618
Sat,2023/08/18 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,6,51,327,5619
Sat,2023/08/18 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,4,311,792,5620
Sat,2023/08/18 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,4,37,206,5621
Sat,2023/08/18 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,3,61,256,5622
Sat,2023/08/18 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,2,45,205,5623
Sat,2023/08/18 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,2,30,124,5624
Sat,2023/08/18 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,2,101,5625
Sat,2023/08/18 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,4,65,5626
Sat,2023/08/18 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,2,42,5627
Sat,2023/08/18 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,0,4,30,5628
Sun,2023/08/19 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,46,167,789,5629
Sun,2023/08/19 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,45,319,1072,5630
Sun,2023/08/19 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,38,236,915,5631
Sun,2023/08/19 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,37,79,716,5632
Sun,2023/08/19 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,32,212,927,5633
Sun,2023/08/19 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,28,242,1036,5634
Sun,2023/08/19 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,25,237,962,5635
Sun,2023/08/19 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,24,247,929,5636
Sun,2023/08/19 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,16,213,556,5637
Sun,2023/08/19 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,15,109,614,5638
Fri,2023/08/24 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,15,187,773,5639
Sun,2023/08/19 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,10,190,369,5640
Sun,2023/08/19 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,8,251,685,5641
Sun,2023/08/19 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,7,109,534,5642
Sun,2023/08/19 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,4,74,378,5643
Sun,2023/08/26 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,2,50,252,5644
Fri,2023/08/24 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,11,166,968,5645
Wed,2023/08/22 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,23,272,1381,5646
Sun,2023/08/19 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,3,39,230,5647
Sun,2023/08/26 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,2,36,204,5648
Fri,2023/08/24 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,10,126,257,5649
Wed,2023/08/22 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,22,390,1140,5650
Tue,2023/08/28 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,1,40,204,5651
Sun,2023/08/19 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,3,22,59,5652
Sun,2023/08/26 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,2,44,189,5653
Fri,2023/08/24 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,9,254,645,5654
Wed,2023/08/22 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,22,368,942,5655
Tue,2023/08/28 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,17,54,5656
Sun,2023/08/19 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,2,34,219,5657
Sun,2023/08/26 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,1,54,389,5658
Fri,2023/08/24 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,9,141,643,5659
Wed,2023/08/22 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,20,104,270,5660
Tue,2023/08/28 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,5,42,5661
Sun,2023/08/19 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,2,122,218,5662
Sun,2023/08/26 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,1,43,268,5663
Fri,2023/08/24 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,4,84,525,5664
Fri,2023/08/24 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,2,28,186,5665
Fri,2023/08/24 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,2,29,82,5666
Fri,2023/08/24 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,1,97,170,5667
Fri,2023/08/24 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,1,27,115,5668
Fri,2023/08/24 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,1,13,55,5669
Fri,2023/08/24 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,0,63,420,5670
Fri,2023/08/24 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,25,57,5671
Sat,2023/08/25 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,54,556,1106,5672
Sat,2023/08/25 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,50,520,1276,5673
Sat,2023/08/25 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,47,437,1022,5674
Sat,2023/08/25 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,34,464,1237,5675
Sat,2023/08/25 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,34,409,959,5676
Sat,2023/08/25 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,27,451,972,5677
Sat,2023/08/25 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,24,363,1001,5678
Sat,2023/08/25 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,22,181,997,5679
Sat,2023/08/25 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,22,190,811,5680
Sat,2023/08/25 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,21,328,1027,5681
Sat,2023/08/25 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,17,194,721,5682
Sat,2023/08/25 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,5,101,675,5683
Sat,2023/08/25 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,5,36,331,5684
Sat,2023/08/25 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,4,71,331,5685
Sat,2023/08/25 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,4,42,163,5686
Sat,2023/08/25 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,3,46,91,5687
Sat,2023/08/25 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,2,114,591,5688
Sat,2023/08/25 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,1,60,498,5689
Sat,2023/08/25 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,1,26,198,5690
Sat,2023/08/25 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,1,14,76,5691
Sat,2023/08/25 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,1,7,13,5692
Sat,2023/08/25 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,38,213,5693
Sat,2023/08/25 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,27,140,5694
Sat,2023/08/25 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,0,19,69,5695
Sun,2023/08/26 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,33,167,620,5696
Sun,2023/08/26 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,32,304,776,5697
Sun,2023/08/26 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,25,181,729,5698
Sun,2023/08/26 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,24,385,868,5699
Sun,2023/08/26 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,20,541,1277,5700
Sun,2023/08/26 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,17,454,1136,5701
Sun,2023/08/26 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,17,128,597,5702
Sun,2023/08/26 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,16,401,1053,5703
Sun,2023/08/26 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,16,280,748,5704
Sun,2023/08/26 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,13,266,920,5705
