Day,Date,Hour,Source,F__of_Bicycles,F__of_People,F__of_Road_Vehicles,FID
Sat,2023/12/09 00:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,9,68,1624
Sat,2023/12/09 00:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,0,140,67,1625
Sat,2023/12/09 00:00:00+00,10:00 PM-11:00 PM,Camera 332 Waterfront,0,102,66,1626
Sat,2023/12/09 00:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,365,64,1627
Sat,2023/12/09 00:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,0,220,63,1628
Sat,2023/12/09 00:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,0,61,60,1629
Sat,2023/12/09 00:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,0,50,59,1630
Sat,2023/12/09 00:00:00+00,12:00 AM-1:00 AM,Camera 332 Waterfront,0,6,57,1631
Sat,2023/12/09 00:00:00+00,4:00 AM-5:00 AM,Camera 310 - Seagate,0,51,48,1632
Sat,2023/12/09 00:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,0,160,46,1633
Sat,2023/12/09 00:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,0,85,45,1634
Sat,2023/12/09 00:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,0,62,43,1635
Sat,2023/12/09 00:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,40,41,1636
Sat,2023/12/09 00:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,0,8,38,1637
Sat,2023/12/09 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,0,579,33,1638
Sat,2023/12/09 00:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,30,28,1639
Sat,2023/12/09 00:00:00+00,3:00 AM-4:00 AM,Camera 332 Waterfront,0,4,28,1640
Sat,2023/12/09 00:00:00+00,2:00 PM-3:00 PM,Camera 332 Waterfront,0,66,23,1641
Sat,2023/12/09 00:00:00+00,5:00 AM-6:00 AM,Camera 332 Waterfront,0,14,23,1642
Sat,2023/12/09 00:00:00+00,1:00 AM-2:00 AM,Camera 332 Waterfront,0,11,23,1643
Sat,2023/12/09 00:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,0,557,14,1644
Sat,2023/12/09 00:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,0,110,14,1645
Sat,2023/12/09 00:00:00+00,2:00 AM-3:00 AM,Camera 332 Waterfront,0,7,14,1646
Sat,2023/12/09 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,0,9,12,1647
Sat,2023/12/09 00:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,14,10,1648
Sat,2023/12/09 00:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,0,41,9,1649
Sat,2023/12/09 00:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,0,41,9,1650
Sat,2023/12/09 00:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,0,1225,7,1651
Sat,2023/12/09 00:00:00+00,4:00 AM-5:00 AM,Camera 332 Waterfront,0,12,6,1652
Sat,2023/12/09 00:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,0,247,3,1653
Sat,2023/12/09 00:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,0,122,3,1654
Sat,2023/12/09 00:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,0,51,3,1655
Sat,2023/12/09 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,0,554,2,1656
Sat,2023/12/09 00:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,0,261,1,1657
Sun,2023/12/10 00:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,35,441,764,1658
Sun,2023/12/10 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,35,169,564,1659
Sun,2023/12/10 00:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,34,155,1066,1660
Sun,2023/12/10 00:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,31,115,1166,1661
Sun,2023/12/10 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,26,2284,140,1662
Sun,2023/12/10 00:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,25,2339,44,1663
Sun,2023/12/10 00:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,22,4527,41,1664
Sun,2023/12/10 00:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,20,4755,44,1665
Sun,2023/12/10 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,19,138,1138,1666
Sun,2023/12/10 00:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,19,2090,139,1667
Sun,2023/12/10 00:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,18,1159,43,1668
Mon,2023/12/11 00:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,18,126,653,1669
Sun,2023/12/10 00:00:00+00,8:00 AM-9:00 AM,Camera 332 Waterfront,3,53,294,1670
Sun,2023/12/10 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,1,352,67,1671
Sat,2023/12/09 00:00:00+00,8:00 PM-9:00 PM,Camera 332 Waterfront,1,119,72,1672
Mon,2023/12/11 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,6,490,142,1673
Sun,2023/12/10 00:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,12,14,1674
Mon,2023/12/11 00:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,18,1007,505,1675
Sun,2023/12/10 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,14,2233,186,1676
Sun,2023/12/10 00:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,3,724,235,1677
Sat,2023/12/09 00:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,1,15,67,1678
Sun,2023/12/10 00:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,1,288,63,1679
Mon,2023/12/11 00:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,6,1077,43,1680
Sun,2023/12/10 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,0,614,11,1681
Mon,2023/12/11 00:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,18,3550,17,1682
Mon,2023/12/11 00:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,17,1004,1626,1683
Mon,2023/12/11 00:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,16,763,1602,1684
Mon,2023/12/11 00:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,16,746,1502,1685
Mon,2023/12/11 00:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,16,938,516,1686
Mon,2023/12/11 00:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,16,1800,60,1687
Mon,2023/12/11 00:00:00+00,11:00 AM-12:00 PM,Camera 332 Waterfront,15,100,617,1688
Mon,2023/12/11 00:00:00+00,2:00 PM-3:00 PM,Camera 332 Waterfront,14,114,703,1689
Mon,2023/12/11 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,14,82,558,1690
Mon,2023/12/11 00:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,14,1035,548,1691
Mon,2023/12/11 00:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,14,699,339,1692
Mon,2023/12/11 00:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,14,359,130,1693
Mon,2023/12/11 00:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,13,192,666,1694
Mon,2023/12/11 00:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,13,341,140,1695
Mon,2023/12/11 00:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,12,726,1921,1696
Mon,2023/12/11 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,12,410,792,1697
Mon,2023/12/11 00:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,12,1009,207,1698
Mon,2023/12/11 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,12,561,144,1699
Mon,2023/12/11 00:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,11,987,2182,1700
Mon,2023/12/11 00:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,11,690,178,1701
Mon,2023/12/11 00:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,11,1437,169,1702
Mon,2023/12/11 00:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,11,3418,7,1703
Mon,2023/12/11 00:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,10,622,1968,1704
Mon,2023/12/11 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,10,861,1924,1705
Mon,2023/12/11 00:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,10,563,1867,1706
Mon,2023/12/11 00:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,10,519,1512,1707
Mon,2023/12/11 00:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,10,540,1424,1708
Mon,2023/12/11 00:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,10,79,740,1709
Mon,2023/12/11 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,10,144,431,1710
Mon,2023/12/11 00:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,10,135,353,1711
Mon,2023/12/11 00:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,10,851,243,1712
Mon,2023/12/11 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,10,151,81,1713
Mon,2023/12/11 00:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,9,856,1947,1714
Mon,2023/12/11 00:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,9,677,1947,1715
Mon,2023/12/11 00:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,9,848,1905,1716
Mon,2023/12/11 00:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,9,337,771,1717
Mon,2023/12/11 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,9,203,555,1718
Mon,2023/12/11 00:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,8,631,1742,1719
Mon,2023/12/11 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,8,813,535,1720
Mon,2023/12/11 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,8,337,117,1721
Mon,2023/12/11 00:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,8,126,81,1722
Mon,2023/12/11 00:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,8,211,73,1723
Mon,2023/12/11 00:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,8,1523,29,1724
Mon,2023/12/11 00:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,7,239,1344,1725
Mon,2023/12/11 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,7,880,450,1726
Mon,2023/12/11 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,7,1065,426,1727
Mon,2023/12/11 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,7,629,361,1728
Mon,2023/12/11 00:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,7,1639,87,1729
Sat,2023/12/09 00:00:00+00,11:00 PM-12:00 AM,Camera 332 Waterfront,1,86,64,1730
Sun,2023/12/10 00:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,1,426,60,1731
Sun,2023/12/10 00:00:00+00,4:00 AM-5:00 AM,Camera 332 Waterfront,0,17,11,1732
Sun,2023/12/10 00:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,13,858,2272,1733
Mon,2023/12/11 00:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,5,69,682,1734
Sun,2023/12/10 00:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,3,62,203,1735
Sun,2023/12/10 00:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,0,399,10,1736
Sun,2023/12/10 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,13,87,843,1737
Mon,2023/12/11 00:00:00+00,9:00 AM-10:00 AM,Camera 332 Waterfront,5,67,201,1738
Sun,2023/12/10 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,3,37,164,1739
Sun,2023/12/10 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,0,4,10,1740
Sun,2023/12/10 00:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,0,6,9,1741
Sun,2023/12/10 00:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,0,8,7,1742
Sun,2023/12/10 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,0,3,7,1743
Sun,2023/12/10 00:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,0,86,6,1744
Sun,2023/12/10 00:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,0,193,5,1745
Sun,2023/12/10 00:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,0,80,4,1746
Sun,2023/12/10 00:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,0,1096,3,1747
Sun,2023/12/10 00:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,0,79,3,1748
Sun,2023/12/10 00:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,0,33,3,1749
Sun,2023/12/10 00:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,6,3,1750
Sun,2023/12/10 00:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,0,36,2,1751
Sun,2023/12/10 00:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,0,34,2,1752
Sun,2023/12/10 00:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,0,26,2,1753
Sun,2023/12/10 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,0,67,1,1754
Sun,2023/12/10 00:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,0,28,1,1755
Sun,2023/12/10 00:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,0,19,0,1756
Mon,2023/12/11 00:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,73,594,1042,1757
Mon,2023/12/11 00:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,58,455,984,1758
Mon,2023/12/11 00:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,47,1872,175,1759
Mon,2023/12/11 00:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,40,444,879,1760
Mon,2023/12/11 00:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,37,3754,13,1761
Mon,2023/12/11 00:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,34,392,905,1762
Mon,2023/12/11 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,33,822,1083,1763
Mon,2023/12/11 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,32,409,925,1764
Mon,2023/12/11 00:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,29,2713,169,1765
Mon,2023/12/11 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,26,2906,154,1766
Mon,2023/12/11 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,25,245,946,1767
Mon,2023/12/11 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,23,391,781,1768
Mon,2023/12/11 00:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,22,545,1384,1769
Mon,2023/12/11 00:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,22,395,844,1770
Mon,2023/12/11 00:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,21,972,1567,1771
Mon,2023/12/11 00:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,21,3679,53,1772
Mon,2023/12/11 00:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,21,2951,9,1773
Mon,2023/12/11 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,19,2163,190,1774
Mon,2023/12/11 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,18,576,2463,1775
Sun,2023/12/10 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,1,22,55,1776
Sat,2023/12/09 00:00:00+00,3:00 AM-4:00 AM,Camera 310 - Seagate,1,216,60,1777
Mon,2023/12/11 00:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,5,82,60,1778
Mon,2023/12/11 00:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,4,298,944,1779
Sun,2023/12/10 00:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,1,164,42,1780
Sun,2023/12/10 00:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,3,12,115,1781
Sun,2023/12/10 00:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,12,114,913,1782
Mon,2023/12/11 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,4,414,403,1783
Sat,2023/12/09 00:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,1,71,38,1784
Sun,2023/12/10 00:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,1,306,40,1785
Sun,2023/12/10 00:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,3,845,102,1786
Sun,2023/12/10 00:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,10,345,1307,1787
Mon,2023/12/11 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,4,373,297,1788
Sat,2023/12/09 00:00:00+00,5:00 AM-6:00 AM,Camera 310 - Seagate,1,24,37,1789
Sun,2023/12/10 00:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,1,9,31,1790
Sun,2023/12/10 00:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,3,234,96,1791
Sun,2023/12/10 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,10,10,128,1792
Mon,2023/12/11 00:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,4,39,232,1793
Sat,2023/12/09 00:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,1,14,33,1794
Sun,2023/12/10 00:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,1,742,20,1795
Sun,2023/12/10 00:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,3,343,85,1796
Sun,2023/12/10 00:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,9,841,1733,1797
Mon,2023/12/11 00:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,4,566,229,1798
Sat,2023/12/09 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,1,738,32,1799
Sun,2023/12/10 00:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,1,532,19,1800
Sun,2023/12/10 00:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,3,611,7,1801
Sun,2023/12/10 00:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,3,106,6,1802
Sun,2023/12/10 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,2,529,1228,1803
Sun,2023/12/10 00:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,2,424,1016,1804
Sun,2023/12/10 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,2,380,639,1805
Sun,2023/12/10 00:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,2,66,518,1806
Sun,2023/12/10 00:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,2,137,469,1807
Sun,2023/12/10 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,2,201,408,1808
Sun,2023/12/10 00:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,2,460,380,1809
Sun,2023/12/10 00:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,2,6,171,1810
Sun,2023/12/10 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,2,32,149,1811
Sun,2023/12/10 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,2,221,147,1812
Sun,2023/12/10 00:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,2,243,123,1813
Sun,2023/12/10 00:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,2,183,113,1814
Sun,2023/12/10 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,2,103,87,1815
Sun,2023/12/10 00:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,2,370,78,1816
Sun,2023/12/10 00:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,2,184,59,1817
Sun,2023/12/10 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,2,613,50,1818
Sun,2023/12/10 00:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,2,1592,28,1819
Sun,2023/12/10 00:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,2,160,22,1820
Sun,2023/12/10 00:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,2,474,12,1821
Sun,2023/12/10 00:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,2,674,9,1822
Sun,2023/12/10 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,2,100,5,1823
Sun,2023/12/10 00:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,1,126,1017,1824
Sun,2023/12/10 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,1,267,897,1825
Sun,2023/12/10 00:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,1,68,844,1826
Sun,2023/12/10 00:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,1,352,827,1827
Sun,2023/12/10 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,1,208,543,1828
Sun,2023/12/10 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,1,151,520,1829
Sun,2023/12/10 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,1,399,504,1830
Sun,2023/12/10 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,1,256,402,1831
Sun,2023/12/10 00:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,1,321,368,1832
Sun,2023/12/10 00:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,1,375,354,1833
Sun,2023/12/10 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,1,438,253,1834
Sun,2023/12/10 00:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,1,353,213,1835
Sun,2023/12/10 00:00:00+00,7:00 AM-8:00 AM,Camera 332 Waterfront,1,12,202,1836
Sun,2023/12/10 00:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,1,39,136,1837
Sun,2023/12/10 00:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,1,111,103,1838
Sun,2023/12/10 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,1,350,85,1839
Sun,2023/12/10 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,1,485,81,1840
Sun,2023/12/10 00:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,1,10,72,1841
Sun,2023/12/10 00:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,1,518,68,1842
Sun,2023/12/10 00:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,9,320,1522,1843
Sun,2023/12/10 00:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,9,44,425,1844
Mon,2023/12/11 00:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,4,102,229,1845
Sun,2023/12/10 00:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,9,2291,27,1846
Sun,2023/12/10 00:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,1,588,12,1847
Sat,2023/12/09 00:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,1,25,31,1848
Mon,2023/12/11 00:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,4,14,126,1849
Sun,2023/12/10 00:00:00+00,2:00 PM-3:00 PM,Camera 332 Waterfront,8,94,1607,1850
Sun,2023/12/10 00:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,1,721,11,1851
Sat,2023/12/09 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,1,140,28,1852
Mon,2023/12/11 00:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,4,10,119,1853
Sun,2023/12/10 00:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,8,987,144,1854
Sun,2023/12/10 00:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,1,37,11,1855
Sat,2023/12/09 00:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,1,567,24,1856
Mon,2023/12/11 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,4,302,58,1857
Sun,2023/12/10 00:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,8,142,5,1858
Sun,2023/12/10 00:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,1,145,10,1859
Sat,2023/12/09 00:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,1,186,24,1860
Sat,2023/12/09 00:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,1,97,14,1861
Sat,2023/12/09 00:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,1,1343,8,1862
Sat,2023/12/09 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,1,1232,5,1863
Sat,2023/12/09 00:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,1,973,5,1864
Sat,2023/12/09 00:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,1,655,5,1865
Sat,2023/12/09 00:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,1,47,5,1866
Sat,2023/12/09 00:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,1,1282,3,1867
Sat,2023/12/09 00:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,1,694,1,1868
Sat,2023/12/09 00:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,0,111,1316,1869
Sat,2023/12/09 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,0,62,1309,1870
Sat,2023/12/09 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,0,64,1039,1871
Sat,2023/12/09 00:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,0,336,947,1872
Sat,2023/12/09 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,0,87,835,1873
Sat,2023/12/09 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,0,268,648,1874
Sat,2023/12/09 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,0,602,612,1875
Sat,2023/12/09 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,0,410,527,1876
Sat,2023/12/09 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,0,634,500,1877
Sat,2023/12/09 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,0,239,454,1878
Sat,2023/12/09 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,0,1103,412,1879
Sat,2023/12/09 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,232,388,1880
Sat,2023/12/09 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,0,80,383,1881
Sat,2023/12/09 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,0,533,318,1882
