Day,Date,Hour,Source,F__of_Bicycles,F__of_People,F__of_Road_Vehicles,FID
Sun,2024/02/04 00:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,7,481,1398,1667
Sat,2024/02/03 00:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,6,414,1692,1668
Wed,2024/02/14 00:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,7,592,1388,1669
Wed,2024/02/28 00:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,6,548,1625,1670
Mon,2024/02/05 00:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,7,687,1375,1671
Mon,2024/02/05 00:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,6,557,1614,1672
Sat,2024/02/03 00:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,7,530,1365,1673
Mon,2024/02/26 00:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,6,761,1573,1674
Mon,2024/02/05 00:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,6,731,1464,1675
Fri,2024/02/09 00:00:00+00,8:00 AM-9:00 AM,Camera 332 Waterfront,6,32,1438,1676
Fri,2024/02/23 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,6,883,1399,1677
Mon,2024/02/19 00:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,6,758,1397,1678
Mon,2024/02/19 00:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,6,524,1390,1679
Mon,2024/02/26 00:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,6,687,1370,1680
Tue,2024/02/20 00:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,6,461,1336,1681
Thu,2024/02/15 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,6,687,1327,1682
Sat,2024/02/24 00:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,6,561,1318,1683
Sun,2024/02/11 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,6,761,1291,1684
Mon,2024/02/12 00:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,6,480,1281,1685
Thu,2024/02/22 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,6,614,1267,1686
Tue,2024/02/27 00:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,6,520,1248,1687
Thu,2024/02/08 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,6,271,1246,1688
Thu,2024/02/29 00:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,6,533,1189,1689
Thu,2024/02/29 00:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,6,903,1167,1690
Wed,2024/02/28 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,6,555,1151,1691
Mon,2024/02/26 00:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,6,797,1123,1692
Sat,2024/02/24 00:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,6,644,1106,1693
Mon,2024/02/26 00:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,6,640,1089,1694
Thu,2024/02/15 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,6,518,1084,1695
Wed,2024/02/28 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,6,283,1082,1696
Thu,2024/02/08 00:00:00+00,7:00 AM-8:00 AM,Camera 332 Waterfront,6,79,1076,1697
Fri,2024/02/16 00:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,6,546,1031,1698
Mon,2024/02/26 00:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,6,698,998,1699
Thu,2024/02/08 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,6,233,985,1700
Wed,2024/02/28 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,6,167,977,1701
Thu,2024/02/29 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,6,278,927,1702
Fri,2024/02/16 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,6,491,904,1703
Sun,2024/02/18 00:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,6,313,890,1704
Mon,2024/02/26 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,6,368,862,1705
Fri,2024/02/16 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,6,448,849,1706
Fri,2024/02/23 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,6,481,844,1707
Thu,2024/02/01 00:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,6,85,823,1708
Sun,2024/02/25 00:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,6,469,801,1709
Wed,2024/02/07 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,6,305,790,1710
Sun,2024/02/25 00:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,6,428,784,1711
Thu,2024/02/29 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,6,421,750,1712
Tue,2024/02/20 00:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,7,785,1336,1713
Sun,2024/02/18 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,7,598,1278,1714
Mon,2024/02/05 00:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,7,663,1244,1715
Mon,2024/02/26 00:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,7,924,1222,1716
Tue,2024/02/06 00:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,7,610,1201,1717
Sun,2024/02/18 00:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,7,290,1124,1718
Fri,2024/02/23 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,7,387,1082,1719
Sat,2024/02/10 00:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,7,588,1039,1720
Thu,2024/02/01 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,7,306,1024,1721
Mon,2024/02/05 00:00:00+00,8:00 AM-9:00 AM,Camera 332 Waterfront,7,49,1016,1722
Sat,2024/02/03 00:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,7,381,1016,1723
Sat,2024/02/17 00:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,7,441,1004,1724
Tue,2024/02/06 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,7,261,1002,1725
Sat,2024/02/24 00:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,7,156,823,1726
Sun,2024/02/18 00:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,7,364,811,1727
Fri,2024/02/02 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,7,492,785,1728
Wed,2024/02/21 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,7,351,754,1729
Fri,2024/02/02 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,7,408,739,1730
Sat,2024/02/24 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,7,163,726,1731
Tue,2024/02/20 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,7,80,717,1732
Sat,2024/02/10 00:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,7,69,712,1733
Tue,2024/02/06 00:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,7,99,703,1734
Thu,2024/02/29 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,7,379,687,1735
Thu,2024/02/01 00:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,7,109,681,1736
Sat,2024/02/24 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,7,109,669,1737
Sat,2024/02/17 00:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,7,161,641,1738
Tue,2024/02/06 00:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,7,517,622,1739
Sat,2024/02/24 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,7,274,607,1740
Mon,2024/02/26 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,7,199,600,1741
Sat,2024/02/17 00:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,7,339,599,1742
Fri,2024/02/02 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,7,88,564,1743
Thu,2024/02/01 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,7,260,562,1744
Wed,2024/02/07 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,7,689,549,1745
Tue,2024/02/27 00:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,7,821,494,1746
Sat,2024/02/24 00:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,7,1680,478,1747
Mon,2024/02/26 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,7,857,465,1748
Mon,2024/02/19 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,7,207,465,1749
Thu,2024/02/29 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,7,55,463,1750
Wed,2024/02/28 00:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,7,85,458,1751
Sat,2024/02/24 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,7,53,457,1752
Tue,2024/02/20 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,7,1053,421,1753
Fri,2024/02/02 00:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,7,119,411,1754
Fri,2024/02/02 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,7,1026,403,1755
Tue,2024/02/06 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,7,662,396,1756
Fri,2024/02/23 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,7,770,393,1757
Wed,2024/02/14 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,7,796,393,1758
Tue,2024/02/13 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,7,1110,367,1759
Sat,2024/02/24 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,7,1178,363,1760
Wed,2024/02/28 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,7,50,360,1761
Thu,2024/02/15 00:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,7,201,325,1762
Tue,2024/02/06 00:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,7,90,318,1763
Sun,2024/02/18 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,7,1017,283,1764
Wed,2024/02/21 00:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,7,24,275,1765
Sat,2024/02/24 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,7,126,264,1766
Sun,2024/02/18 00:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,7,812,251,1767
Wed,2024/02/28 00:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,7,1566,247,1768
Sat,2024/02/10 00:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,7,2101,237,1769
Thu,2024/02/29 00:00:00+00,9:00 PM-10:00 PM,Camera 332 Waterfront,7,23,210,1770
Tue,2024/02/13 00:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,7,22,201,1771
Sun,2024/02/18 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,7,93,197,1772
Thu,2024/02/15 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,7,57,195,1773
Thu,2024/02/08 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,7,1932,192,1774
Wed,2024/02/28 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,7,2035,188,1775
Thu,2024/02/15 00:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,7,437,180,1776
Fri,2024/02/09 00:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,7,457,177,1777
Sat,2024/02/10 00:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,7,923,171,1778
Mon,2024/02/19 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,7,510,162,1779
Thu,2024/02/15 00:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,7,375,156,1780
Thu,2024/02/15 00:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,7,1157,150,1781
Fri,2024/02/16 00:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,7,700,148,1782
Mon,2024/02/26 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,7,290,145,1783
Sat,2024/02/10 00:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,7,724,141,1784
Fri,2024/02/02 00:00:00+00,6:00 PM-7:00 PM,Camera 332 Waterfront,7,113,139,1785
Sun,2024/02/25 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,7,40,137,1786
Thu,2024/02/22 00:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,7,371,136,1787
Mon,2024/02/19 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,7,229,123,1788
Mon,2024/02/19 00:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,7,202,93,1789
Tue,2024/02/06 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,7,531,91,1790
Thu,2024/02/08 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,7,294,85,1791
Tue,2024/02/06 00:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,7,741,81,1792
Sun,2024/02/18 00:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,7,414,78,1793
Fri,2024/02/23 00:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,7,476,61,1794
Tue,2024/02/06 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,6,376,734,1795
Wed,2024/02/14 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,7,300,77,1796
Fri,2024/02/02 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,7,890,76,1797
Wed,2024/02/21 00:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,7,774,74,1798
Mon,2024/02/26 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,7,165,72,1799
Wed,2024/02/28 00:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,7,1432,70,1800
Sat,2024/02/24 00:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,7,1206,69,1801
Wed,2024/02/07 00:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,7,157,68,1802
Sun,2024/02/18 00:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,6,1088,62,1803
Sun,2024/02/11 00:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,6,727,59,1804
Mon,2024/02/26 00:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,7,341,61,1805
Tue,2024/02/06 00:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,6,495,57,1806
Thu,2024/02/29 00:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,7,356,58,1807
Fri,2024/02/23 00:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,6,454,55,1808
Tue,2024/02/27 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,7,690,52,1809
Tue,2024/02/27 00:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,6,178,54,1810
Thu,2024/02/22 00:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,7,368,48,1811
Mon,2024/02/26 00:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,6,127,53,1812
Wed,2024/02/28 00:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,7,417,46,1813
Tue,2024/02/27 00:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,6,337,52,1814
Mon,2024/02/19 00:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,7,755,45,1815
Fri,2024/02/16 00:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,6,734,50,1816
Sat,2024/02/03 00:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,7,2197,44,1817
Fri,2024/02/02 00:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,6,567,49,1818
Mon,2024/02/12 00:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,7,295,42,1819
Tue,2024/02/27 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,6,594,44,1820
Thu,2024/02/22 00:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,7,757,39,1821
Sat,2024/02/17 00:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,6,659,41,1822
Sat,2024/02/24 00:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,7,1095,38,1823
Sun,2024/02/25 00:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,6,688,40,1824
Wed,2024/02/21 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,7,739,38,1825
Tue,2024/02/13 00:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,6,448,39,1826
Tue,2024/02/06 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,7,269,35,1827
Tue,2024/02/13 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,6,742,35,1828
Fri,2024/02/23 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,7,1391,30,1829
Wed,2024/02/14 00:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,6,580,33,1830
Sun,2024/02/25 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,6,373,714,1831
Sun,2024/02/11 00:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,7,304,28,1832
Mon,2024/02/26 00:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,6,674,32,1833
Mon,2024/02/12 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,6,356,707,1834
Fri,2024/02/16 00:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,7,776,27,1835
Mon,2024/02/26 00:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,6,278,32,1836
Fri,2024/02/09 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,6,96,706,1837
Sun,2024/02/04 00:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,7,723,27,1838
Sat,2024/02/17 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,6,1153,30,1839
Thu,2024/02/29 00:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,6,396,702,1840
Fri,2024/02/23 00:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,7,153,26,1841
Sun,2024/02/04 00:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,6,275,30,1842
Tue,2024/02/27 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,6,276,679,1843
Mon,2024/02/05 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,7,353,26,1844
Wed,2024/02/21 00:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,6,426,29,1845
Thu,2024/02/08 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,6,100,670,1846
Sun,2024/02/04 00:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,7,950,26,1847
Wed,2024/02/21 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,6,220,29,1848
Fri,2024/02/02 00:00:00+00,11:00 AM-12:00 PM,Camera 332 Waterfront,6,163,619,1849
Sat,2024/02/24 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,7,1103,24,1850
Fri,2024/02/02 00:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,6,709,28,1851
Fri,2024/02/09 00:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,6,18,604,1852
Tue,2024/02/27 00:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,7,382,20,1853
Sun,2024/02/25 00:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,6,403,28,1854
Tue,2024/02/06 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,6,423,596,1855
Sun,2024/02/11 00:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,7,549,19,1856
Fri,2024/02/16 00:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,7,1574,16,1857
Tue,2024/02/13 00:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,7,204,15,1858
Mon,2024/02/26 00:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,7,575,12,1859
Fri,2024/02/02 00:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,7,1223,11,1860
Tue,2024/02/13 00:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,7,2015,11,1861
Tue,2024/02/27 00:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,7,577,11,1862
Fri,2024/02/16 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,7,1147,10,1863
Mon,2024/02/26 00:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,7,679,10,1864
Sat,2024/02/24 00:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,7,1149,10,1865
Mon,2024/02/26 00:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,7,1707,9,1866
Sat,2024/02/24 00:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,7,3007,9,1867
Sun,2024/02/18 00:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,7,1700,8,1868
Tue,2024/02/20 00:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,7,648,8,1869
Fri,2024/02/23 00:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,7,679,7,1870
Mon,2024/02/05 00:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,7,2275,7,1871
Sun,2024/02/11 00:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,7,631,7,1872
Sun,2024/02/04 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,7,400,7,1873
Tue,2024/02/27 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,7,650,5,1874
Wed,2024/02/28 00:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,7,757,5,1875
Fri,2024/02/09 00:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,7,1205,4,1876
Mon,2024/02/05 00:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,7,1556,4,1877
Sat,2024/02/03 00:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,7,501,4,1878
Tue,2024/02/27 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,7,501,3,1879
Thu,2024/02/29 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,7,719,1,1880
Thu,2024/02/29 00:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,7,625,1,1881
Wed,2024/02/21 00:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,6,793,2396,1882
Tue,2024/02/06 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,6,501,2025,1883
Wed,2024/02/07 00:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,6,1959,24,1884
Sat,2024/02/24 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,6,888,22,1885
Sat,2024/02/17 00:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,6,1036,21,1886
Thu,2024/02/22 00:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,6,592,20,1887
Thu,2024/02/15 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,6,918,19,1888
Fri,2024/02/16 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,6,1090,16,1889
Thu,2024/02/08 00:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,6,318,16,1890
Wed,2024/02/28 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,6,362,15,1891
Mon,2024/02/19 00:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,6,1244,13,1892
Thu,2024/02/22 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,6,540,13,1893
Fri,2024/02/23 00:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,6,2814,12,1894
Sun,2024/02/18 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,6,841,12,1895
Fri,2024/02/23 00:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,6,549,11,1896
Wed,2024/02/14 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,6,489,11,1897
Thu,2024/02/29 00:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,6,810,10,1898
Tue,2024/02/06 00:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,6,1174,10,1899
Thu,2024/02/29 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,6,709,9,1900
Tue,2024/02/13 00:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,6,386,9,1901
Wed,2024/02/28 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,6,684,9,1902
Fri,2024/02/23 00:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,6,1252,8,1903
Fri,2024/02/23 00:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,6,693,8,1904
Sat,2024/02/03 00:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,6,1138,8,1905
Thu,2024/02/08 00:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,6,637,8,1906
Thu,2024/02/29 00:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,6,392,8,1907
Wed,2024/02/07 00:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,6,689,7,1908
Sat,2024/02/24 00:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,6,1712,6,1909
Tue,2024/02/06 00:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,6,201,6,1910
Sat,2024/02/03 00:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,6,66,595,1911
Wed,2024/02/28 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,6,809,560,1912
Sat,2024/02/10 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,6,47,552,1913
Wed,2024/02/07 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,6,330,552,1914
Fri,2024/02/23 00:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,6,1285,534,1915
Sat,2024/02/10 00:00:00+00,9:00 AM-10:00 AM,Camera 332 Waterfront,6,71,527,1916
Sat,2024/02/17 00:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,6,238,517,1917
Wed,2024/02/21 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,6,289,514,1918
Sat,2024/02/03 00:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,6,1567,497,1919
Sun,2024/02/18 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,6,303,494,1920
Mon,2024/02/26 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,6,333,479,1921
Thu,2024/02/01 00:00:00+00,7:00 AM-8:00 AM,Camera 332 Waterfront,6,218,477,1922
Mon,2024/02/26 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,6,697,467,1923
Sat,2024/02/24 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,6,1166,446,1924
Mon,2024/02/26 00:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,6,915,442,1925
Thu,2024/02/01 00:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,6,1540,432,1926
