Day,Date,Hour,Source,F__of_Bicycles,F__of_People,F__of_Road_Vehicles,FID
Wed,2024/09/17 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,35,552,1096,255
Sat,2024/09/13 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,35,336,931,256
Mon,2024/09/01 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,35,270,918,257
Sun,2024/09/21 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,35,321,877,258
Sat,2024/09/13 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,35,368,852,259
Sun,2024/09/21 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,35,344,851,260
Sat,2024/09/20 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,35,237,798,261
Wed,2024/09/03 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,35,689,286,262
Tue,2024/09/02 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,35,3555,202,263
Sun,2024/09/14 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,35,1386,190,264
Wed,2024/09/24 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,35,1247,183,265
Mon,2024/09/08 23:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,35,3598,132,266
Fri,2024/09/05 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,35,2974,109,267
Sat,2024/09/06 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,35,890,102,268
Wed,2024/09/03 23:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,35,2006,55,269
Thu,2024/09/25 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,35,1885,14,270
Wed,2024/09/24 23:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,35,1817,10,271
Mon,2024/09/15 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,35,1649,6,272
Thu,2024/09/11 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,34,774,2135,273
Fri,2024/09/26 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,34,697,1889,274
Wed,2024/09/17 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,34,755,1776,275
Tue,2024/09/02 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,34,382,1545,276
Wed,2024/09/24 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,34,496,1428,277
Tue,2024/09/09 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,34,622,1388,278
Tue,2024/09/16 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,34,857,1368,279
Fri,2024/09/19 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,34,542,1156,280
Mon,2024/09/22 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,34,386,1149,281
Tue,2024/09/02 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,34,392,1116,282
Mon,2024/09/01 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,34,182,1074,283
Fri,2024/09/26 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,34,358,934,284
Thu,2024/09/25 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,34,373,811,285
Fri,2024/09/05 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,34,831,299,286
Thu,2024/09/04 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,34,659,241,287
Tue,2024/09/23 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,34,2665,209,288
Thu,2024/09/18 23:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,34,619,143,289
Tue,2024/09/16 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,34,1426,121,290
Tue,2024/09/09 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,34,2710,105,291
Wed,2024/09/24 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,34,2213,79,292
Fri,2024/09/19 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,33,868,2357,293
Tue,2024/09/02 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,33,888,2281,294
Mon,2024/09/08 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,33,1460,2278,295
Sun,2024/09/07 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,33,904,1889,296
Sat,2024/09/06 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,33,1459,1613,297
Wed,2024/09/03 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,33,179,1154,298
Wed,2024/09/03 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,33,272,1110,299
Thu,2024/09/04 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,33,791,1091,300
Mon,2024/09/22 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,31,1814,271,301
Wed,2024/09/24 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,31,1818,253,302
Sun,2024/08/31 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,31,1564,231,303
Thu,2024/09/18 23:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,31,982,169,304
Wed,2024/09/03 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,31,2452,135,305
Sat,2024/09/27 23:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,31,2059,91,306
Fri,2024/09/26 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,31,754,88,307
Tue,2024/09/16 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,31,1591,10,308
Wed,2024/09/10 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,31,1247,9,309
Fri,2024/09/12 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,30,642,2180,310
Thu,2024/09/18 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,30,903,2109,311
Tue,2024/09/02 23:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,30,380,2028,312
Mon,2024/09/22 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,30,898,2021,313
Sun,2024/09/28 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,30,897,1718,314
Mon,2024/09/29 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,30,310,971,315
Wed,2024/09/03 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,30,415,962,316
Fri,2024/09/12 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,30,358,919,317
Fri,2024/09/19 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,30,205,885,318
Wed,2024/09/03 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,30,405,852,319
Tue,2024/09/16 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,30,462,793,320
Wed,2024/09/03 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,30,269,671,321
Sat,2024/09/13 23:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,30,559,370,322
Sat,2024/09/20 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,30,2504,239,323
Thu,2024/09/18 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,30,1298,228,324
Tue,2024/09/09 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,30,776,220,325
Thu,2024/09/11 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,30,1657,219,326
Sat,2024/09/27 23:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,30,716,202,327
Tue,2024/09/16 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,30,1506,178,328
Fri,2024/09/26 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,30,1412,147,329
Mon,2024/09/15 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,30,907,80,330
Sat,2024/09/06 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,30,4150,14,331
Wed,2024/09/17 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,30,1557,11,332
Wed,2024/09/24 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,30,1625,10,333
Tue,2024/09/09 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,30,2006,9,334
Fri,2024/09/19 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,29,745,2514,335
Tue,2024/09/02 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,29,868,2061,336
Sat,2024/09/20 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,29,1068,1724,337
Mon,2024/09/29 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,29,791,1625,338
Fri,2024/09/19 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,29,982,1379,339
Fri,2024/09/05 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,29,1328,1290,340
Wed,2024/09/10 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,29,657,1217,341
Fri,2024/09/12 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,29,237,1098,342
Thu,2024/09/04 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,29,817,972,343
Fri,2024/09/26 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,29,400,951,344
Fri,2024/09/12 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,29,369,907,345
Sat,2024/09/27 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,29,389,887,346
Thu,2024/09/11 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,29,511,820,347
Tue,2024/09/16 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,29,537,816,348
Tue,2024/09/16 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,29,514,740,349
Wed,2024/09/10 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,29,142,708,350
Fri,2024/09/19 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,54,608,1353,351
Mon,2024/09/22 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,53,921,2090,352
Mon,2024/09/01 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,53,181,1296,353
Wed,2024/09/03 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,53,225,1116,354
Sat,2024/09/27 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,53,527,815,355
Sun,2024/09/28 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,53,313,660,356
Tue,2024/09/23 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,53,1773,259,357
Wed,2024/09/17 23:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,53,1615,94,358
Wed,2024/09/24 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,52,1195,2769,359
Sun,2024/09/07 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,52,1674,2533,360
Fri,2024/09/19 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,52,624,1277,361
Wed,2024/09/24 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,52,2509,299,362
Wed,2024/09/24 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,51,1162,2833,363
Fri,2024/09/05 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,51,723,1674,364
Fri,2024/09/05 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,51,490,1457,365
Sat,2024/09/20 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,51,361,1148,366
Sat,2024/09/06 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,51,417,1068,367
Thu,2024/09/04 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,51,1001,1043,368
Sun,2024/09/07 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,51,378,892,369
Tue,2024/09/16 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,50,411,1315,370
Mon,2024/09/22 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,50,389,1204,371
Sat,2024/09/20 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,50,352,1199,372
Thu,2024/09/18 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,50,397,969,373
Sat,2024/09/06 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,50,2215,228,374
Tue,2024/09/09 23:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,50,3023,122,375
Wed,2024/09/03 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,49,187,1429,376
Wed,2024/09/10 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,49,437,1408,377
Thu,2024/09/18 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,49,549,1324,378
Fri,2024/09/26 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,49,385,1266,379
Tue,2024/09/16 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,49,441,955,380
Tue,2024/09/09 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,49,226,852,381
Tue,2024/09/02 23:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,49,2163,210,382
Tue,2024/09/02 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,49,1048,166,383
Wed,2024/09/24 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,49,1569,134,384
Fri,2024/09/05 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,49,1526,104,385
Tue,2024/09/23 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,48,366,1618,386
Fri,2024/09/05 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,48,471,1552,387
Wed,2024/09/10 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,48,392,1322,388
Tue,2024/09/09 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,48,584,1295,389
Fri,2024/09/19 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,48,413,1211,390
Sun,2024/09/07 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,48,348,988,391
Sun,2024/09/07 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,48,381,976,392
Thu,2024/09/04 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,48,2960,140,393
Wed,2024/09/17 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,48,1423,112,394
Mon,2024/09/08 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,47,963,2489,395
Fri,2024/09/05 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,47,445,1483,396
Fri,2024/09/26 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,47,236,1026,397
Sat,2024/09/13 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,47,207,983,398
Mon,2024/09/01 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,47,112,812,399
Fri,2024/09/12 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,47,1579,153,400
Fri,2024/09/05 23:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,29,861,447,401
Mon,2024/09/22 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,29,2641,306,402
Sat,2024/09/20 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,29,2725,281,403
Wed,2024/09/10 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,29,1261,211,404
Tue,2024/09/09 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,29,1033,180,405
Sun,2024/09/28 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,29,1468,178,406
Thu,2024/09/18 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,29,2340,123,407
Wed,2024/09/24 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,29,1646,113,408
Thu,2024/09/25 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,29,1444,88,409
Sat,2024/09/06 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,29,3127,41,410
Tue,2024/09/16 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,29,1122,40,411
Mon,2024/09/01 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,29,1785,38,412
Mon,2024/09/15 23:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,29,1305,12,413
Mon,2024/09/08 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,29,2265,6,414
Sat,2024/09/06 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,28,1504,2515,415
Tue,2024/09/23 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,28,1010,2506,416
Wed,2024/09/10 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,28,887,2292,417
Mon,2024/09/08 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,28,1439,2151,418
Fri,2024/09/19 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,28,227,2082,419
Mon,2024/09/08 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,28,1235,2078,420
Wed,2024/09/10 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,28,878,1974,421
Mon,2024/09/08 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,28,873,1969,422
Fri,2024/09/19 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,28,539,1866,423
Wed,2024/09/10 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,28,1446,1833,424
Tue,2024/09/16 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,28,676,1784,425
Tue,2024/09/02 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,28,591,1685,426
Mon,2024/09/15 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,28,673,1684,427
Mon,2024/09/08 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,28,633,1594,428
Sun,2024/09/28 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,28,985,1557,429
Mon,2024/09/15 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,28,729,1523,430
Wed,2024/09/03 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,28,402,1212,431
Fri,2024/09/26 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,28,463,1107,432
Tue,2024/09/16 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,28,496,1095,433
Sat,2024/09/27 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,28,1025,824,434
Mon,2024/09/22 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,28,288,769,435
Mon,2024/09/15 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,28,177,648,436
Thu,2024/09/18 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,28,1097,198,437
Wed,2024/09/17 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,28,1391,183,438
Mon,2024/09/29 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,28,1185,179,439
Thu,2024/09/18 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,28,1612,166,440
Sat,2024/09/06 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,28,2492,101,441
Tue,2024/09/16 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,28,1490,66,442
Sat,2024/09/20 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,28,5056,35,443
Fri,2024/09/05 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,28,1763,17,444
Mon,2024/09/15 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,28,1608,10,445
Tue,2024/09/16 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,28,1427,9,446
Wed,2024/09/24 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,28,1396,8,447
Sat,2024/09/06 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,27,528,2208,448
Thu,2024/09/18 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,27,951,1997,449
Wed,2024/09/03 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,27,372,1907,450
Sun,2024/08/31 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,26,237,811,451
Mon,2024/09/22 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,26,260,714,452
Mon,2024/09/22 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,26,137,692,453
Tue,2024/09/23 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,26,234,677,454
Tue,2024/09/09 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,26,200,674,455
Mon,2024/09/29 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,26,167,672,456
Sun,2024/09/28 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,26,214,402,457
Fri,2024/09/19 23:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,26,3126,245,458
Thu,2024/09/25 23:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,26,572,233,459
Thu,2024/09/04 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,26,1944,226,460
Mon,2024/09/08 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,26,1094,218,461
Sat,2024/09/20 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,26,857,218,462
Sat,2024/09/13 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,26,1332,215,463
Fri,2024/09/26 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,26,2094,196,464
Tue,2024/09/16 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,26,1153,150,465
Sun,2024/08/31 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,26,2164,146,466
Sun,2024/09/14 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,26,1750,139,467
Fri,2024/09/26 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,26,2004,83,468
Sat,2024/09/13 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,26,1860,81,469
Tue,2024/09/09 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,26,3267,79,470
Fri,2024/09/05 23:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,26,172,56,471
Tue,2024/09/02 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,26,831,55,472
Fri,2024/09/12 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,26,1072,53,473
Sat,2024/09/20 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,26,4381,37,474
Fri,2024/09/05 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,26,2632,24,475
Mon,2024/09/08 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,26,2366,19,476
Wed,2024/09/17 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,26,1486,11,477
Sat,2024/09/06 23:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,26,3022,7,478
Tue,2024/09/09 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,26,2592,7,479
Sat,2024/09/27 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,26,1763,4,480
Mon,2024/09/08 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,25,748,2535,481
Sun,2024/09/07 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,25,1710,2311,482
Wed,2024/09/24 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,25,1191,2268,483
Sun,2024/09/07 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,25,1363,2232,484
Sat,2024/09/20 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,25,1741,2137,485
Sun,2024/09/21 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,25,1120,2064,486
Wed,2024/09/03 23:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,25,529,2049,487
Thu,2024/09/25 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,25,463,1906,488
Thu,2024/09/18 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,25,704,1879,489
Mon,2024/09/22 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,25,856,1876,490
Thu,2024/09/25 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,25,1011,1869,491
Wed,2024/09/17 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,25,323,1862,492
Tue,2024/09/23 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,25,1031,1789,493
Thu,2024/09/18 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,25,1062,1788,494
Mon,2024/09/22 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,25,584,1594,495
Wed,2024/09/10 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,25,932,1592,496
Fri,2024/09/12 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,25,710,1583,497
Tue,2024/09/16 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,25,801,1569,498
Sat,2024/09/06 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,25,1094,1529,499
Sun,2024/09/28 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,25,859,1484,500
Tue,2024/09/16 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,25,739,1291,501
Tue,2024/09/23 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,25,310,1240,502
Tue,2024/09/09 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,25,521,1229,503
Mon,2024/09/22 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,25,326,1049,504
Thu,2024/09/25 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,25,1108,1039,505
Sat,2024/09/13 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,25,350,970,506
Wed,2024/09/10 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,25,954,286,507
Thu,2024/09/04 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,25,1989,257,508
Sun,2024/09/07 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,25,2521,229,509
Sat,2024/09/27 23:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,25,465,224,510
Tue,2024/09/02 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,25,2109,218,511
Thu,2024/09/18 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,25,1326,199,512
Sun,2024/09/28 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,25,1181,189,513
